"","RDFM14","RDFM15","RDFM16","RDFM10","RDFM12","RDFM19","Dm","MEcc","ASPAN","RDFM20","RDFM23","RDFM7","RDFM5","RDFM8","RDFM9","RDFM17","E3m","E1m","MoRSEN11","RDFU3","MoRSEN5","MoRSEM6","MoRSEM7","MoRSEM4","MoRSEM3","MoRSEE30","MoRSEM1","MoRSEM8","MoRSEM9","MoRSEU10","MoRSEU11","MoRSEU12","MoRSEU13","MoRSEU14","MoRSEU15","MoRSEU16","MoRSEU17","MoRSEU18","MoRSEU19","MoRSEV19","MoRSEN10","MoRSEV13","MoRSEV11","MoRSEV10","MoRSEV17","MoRSEV16","MoRSEV15","MoRSEN16","grav","L2p","RDFP11","RDFP10","MoRSEP30","E2p","P3e","MoRSEM18","MoRSEM19","MoRSEM12","MoRSEM13","MoRSEM14","MoRSEM15","MoRSEM17","MoRSEP5","MoRSEP4","MoRSEP7","MoRSEP6","MoRSEP12","E2e","L3e","MoRSEM30","MoRSEP8","MoRSEP1","MoRSEN23","MoRSEP22","MoRSEN28","MoRSEN29","MoRSEN26","MoRSEP23","MoRSEN27","MoRSEN24","MoRSEP25","MoRSEN25","MoRSEP26","MoRSEE8","MoRSEE9","MoRSEN22","MoRSEE4","MoRSEP27","MoRSEE2","MoRSEE3","MoRSEN20","MoRSEN21","Vm","MoRSEU7","MoRSEU5","RDFM22","MoRSEP20","MoRSEP21","MoRSEP24","MoRSEE29","MoRSEE28","MoRSEE21","MoRSEE23","MoRSEE25","MoRSEE27","MoRSEE26","MoRSEV28","MoRSEV29","Dv","MoRSEP3","MoRSEP2","E3v","E3u","MoRSEV9","De","E1p","E1u","P2u","SPAN","RDFU8","RDFU1","RDFP15"
"E2e",0.052280770460357,-0.0143821116628221,-0.0400047848711573,-0.00187328495039066,-0.00412805673667828,-0.031614453353994,0.102889395375238,0.0966817490332178,-0.00577866526569129,0.113124940496805,0.105602270246379,0.117277682309131,-0.201439273616769,0.10815017955426,0.452681998861843,0.0787928405670189,-0.0478157420609935,0.0987957459845741,-0.104156459232532,-0.0809606271334291,0.0375479823923342,-0.141652666507116,-0.121487030790391,0.0781812048505419,-0.0662933754298398,0.21177659354804,0.205624361683846,-0.0357402882196687,-0.0146945920501119,-0.191676509506343,-0.0902092846616335,-0.330395218635145,0.169447636814571,-0.0457833700954547,0.17778767328367,-0.033412948686706,0.00439718035520139,0.117072939020018,0.0890934226792287,-0.0796855616328502,-0.0999513305913566,0.18880635281748,0.0487441953450975,0.0471176734323197,-0.0281445083957663,0.134007781538598,-0.00121551718264446,-0.0106175235956633,-0.0725018206830116,-0.110164174423049,0.0422211738703011,0.056245080052651,0.00915927618580267,0.04028961921718,0.024239757636967,-0.0212644985484808,-0.0407519984279308,0.0503468904053018,-0.0452339938373197,0.0471587480060716,-0.0285705390214756,-0.0379991200058017,0.0143227064696997,0.03403189468432,0.0011914252894003,-0.015337896687466,0.00312775882514299,-0.0545372939033672,0.0495612773234897,0.0454938743824331,-0.00943247488220269,-0.0221729839067749,-0.045910054851121,0.0272917931916225,0.0132613087969748,-0.050268150692078,0.0337101821175423,-0.0300625782252755,-0.013335989718658,0.00583244104666646,0.000418383589140226,-0.0264742890484591,-0.0338680118529734,0.0263867870894194,-0.0716056154868932,0.00696504911380187,-0.025720963740597,0.0111600527392696,-0.00176610198644509,0.0113356286192041,-0.0085256049750199,-0.00968700456888202,-0.00512205445414085,0.0567337243266437,0.0258460886453583,-0.0219411812581775,-0.0221102815808703,0.0563525484188039,-0.0336811485206871,-0.0434723595136179,-0.00341929239087201,0.0287666486577216,-0.0344267235564737,0.0502225572699075,-0.0651617194589442,-0.0164892055580893,-0.316720343121081,0.0434222893131402,-0.0169417759239935,0.00279483965112558,0.0544155489886115,0.0531998499056278,-0.0138695189910301,-0.041461923880069,-0.0178927242995862,0.0228521392033005,0.00719750753228778,-0.0187115907141069,-0.011071168126528,-0.00509110542607307,0.000116597243653061,0.0041412028755094
"L3e",-0.112260191618181,-0.0530972783439604,-0.0648064899202547,0.0738592271008957,0.0738405002078187,0.121776280414056,0.125830667919755,-0.0252094605680515,-0.0783987876668629,0.00964310270171575,-0.0451282209134745,-0.0778813835404151,0.121076087189593,-0.0149271642281778,-0.114927791917736,-0.0291683832339481,0.0287005514061797,-0.0841803331610696,-0.0119560580058194,0.0394176876615262,-0.0863615323733313,0.11449409572996,0.063634255110054,0.190067173511751,0.0310942924122898,0.251193058857109,0.0259323667108056,-0.0664902338108117,-0.157481810947756,-0.0381920691694991,0.168180965368969,-0.0803765154571598,0.0209705425667842,0.0751007869729029,0.100040217115168,-0.0442441846449008,-0.00105883678484384,0.0681111357129376,-0.0974695634551484,0.0724121970784639,0.0111062793259522,-0.00944109450003272,-0.0469278587964407,0.105715554693283,0.0752163021656622,-0.0183808544041105,0.141179541025204,-0.00553653051104449,0.0347686434791848,-0.00679688612793599,-0.0313813521072134,0.127244392148503,-0.0463614997516798,0.0168615766302418,-0.0864513093619581,0.0850281072111986,0.0157388533425099,0.119482531804083,-0.10102373677201,0.24034753610076,-0.129589183023296,-0.0906141645843062,-0.0682777833163414,0.0461823113378244,0.0520327574626958,0.0316158781305917,0.013676049614809,-0.0569273349580923,0.0244490552227878,0.0162309232988276,0.0253330908938689,-0.00823799081661231,0.0283979040926866,-0.0308489499896555,0.0656383560588949,0.04657161954461,-0.0142565786076078,0.134144111373113,-0.0258754493298426,-0.0726458631413675,-0.032726281486023,-0.0964832811622744,-0.193181161181793,-0.0498922798989469,0.340784762140153,0.0373054789614336,-0.125226075156832,0.0491320871638795,0.174291236646364,-0.0789259303436339,-0.336831786790418,-0.118452526424756,0.000876246721780457,0.135600373503646,-0.0278414334066405,0.033941028742784,-0.0873714483624435,0.167163200793605,0.0668323872287164,-0.0592129922110738,0.0554186824235845,-0.0239607494194078,-0.00731642953489514,0.0525643646496106,0.0219056057799131,0.0211532274873063,0.0263565255829337,-0.0304062704249921,-0.00651675046567468,-0.00970057144665619,-0.0289661400731065,0.00508055526241017,-0.000756608383483781,-0.0201650000459098,0.016802297055521,0.0344888461555209,0.0185101426487757,-0.0138662985568079,0.00119278570479527,-0.00357373292487799,-0.00811078042063726,0.0133670817998162
"MoRSEM30",-0.00716057647098188,-0.0918823879784324,-0.0478024365780173,-0.102856009950847,0.00204299988752412,0.0843061443791563,-0.177998266000101,-0.0953105214018319,-0.0994785882542687,0.154487285433985,-0.192836912119833,0.142369323711999,0.109898017330739,0.133105029510078,0.10922393354652,-0.146932966792488,0.170197919410137,0.0640080066365337,0.116437601793438,0.0575397715489229,0.00518536958050647,0.00584469327617952,-0.0311308615463167,-0.0743860574636736,-0.289596602768253,0.108803999965845,-0.0581254213061484,-0.106038980344698,0.164694823173676,0.169895343749602,-0.0849513697095611,-0.0151192874214751,0.112899648296368,0.15787362454216,0.000521747371049545,-0.137733697277437,-0.185223963882966,0.0562085035449495,-0.0166474728154552,0.100778158989943,-0.0396265529268582,-0.069683437771193,-0.0287163816937697,-0.11932682999878,0.0741340851557983,-0.0895481151829701,0.0713783362045123,0.0127135292836396,-0.0557147651417694,-0.0623692012798172,-0.00260982846320506,-0.020066124799287,-0.0116799560371959,0.0341194032989976,0.0176175455339349,-0.00435608556708187,0.177451634490686,0.0320371352395796,0.049589491338564,0.0184800392340821,0.0757881617136038,0.0686277946719814,0.112947978535916,0.0642380114162866,0.0481323699372533,-0.212724150180976,0.0902453147658649,0.0186849758894239,0.113087355561794,0.0552202833560913,-0.0201303391405921,0.143408756438458,0.0791772361597539,0.277126995211937,-0.097977849975065,-0.0180689745186881,0.142181427233424,0.104466247738867,0.0987830980867791,-0.0992736429332002,0.0581243806583041,-0.0356367731906388,0.143801674128569,-0.00420234074674848,0.074534649595111,-0.00325185669212041,-0.0104134499608672,-0.101894733711422,-0.0410949123536849,-0.0620580621588872,-0.0748403973266041,-0.038313596449448,0.0261270113018409,0.0369872155364088,0.0137321059823175,-0.0198043891424339,0.0805591992348588,-0.0342643710136894,0.0300842690735578,0.0748124938718958,0.00778379639636571,-0.00676306411188229,-0.0117359663864445,0.0201732132765843,0.0278152213395839,0.0822010029253525,-0.0458951877055114,-0.073878110368825,-0.0260300014027794,-0.0180840946835736,0.0328740351878797,-0.00600139389350329,0.0335063105706824,-0.00416258165883954,-0.0130451723050083,-0.0435643319009774,-0.0144577818962791,-0.0142888884145355,-0.00110050737960349,-0.00546979474381939,0.0197891092620454,0.0125284734842756
"MoRSEP8",0.101117244887389,-0.118133766254015,-0.0160663738691613,-0.0454981910066541,-0.0474903996229167,0.0540651231138038,0.111598808704128,-0.105139658655915,0.12596489749608,0.052006943398293,-0.0758999844498192,-0.098995008151306,-0.0159997440768476,0.0791897205527012,0.00434544916181958,-0.119386407736286,-0.0806814935674353,0.0176782032780587,-0.131732223792784,0.0333108736066674,-0.105458285171825,-0.058003754165331,-0.0524521843208536,0.0348075380098361,0.0852622245607785,-0.0145244956041795,-0.0141142342428141,0.106708849114127,0.068784699162678,0.0639751716581675,0.0695235190153756,0.0519778068952874,0.132903053454271,0.0565251928954444,-0.00601485547387536,0.0780256567017219,-0.076136308888384,0.0185117605791664,0.0462000752242388,-0.0722860203178661,0.0282428332889424,-0.0688099433400641,-0.0311531703332433,0.0159920570933154,-0.0362226740836076,0.092174651267253,-0.184154382739413,-0.132292820231677,0.00366245175859944,0.0966166105985686,0.0138420177981961,0.10288944832246,0.00788554222477848,0.0392055738728966,0.00289021020215792,0.0819740031917086,-0.0147756915205138,-0.000750572394595048,-0.0179956505738764,0.0653680413653305,-0.184947888351429,0.0586997763699435,-0.0226747495344092,-0.0878687197011448,0.0365072791711632,-0.0964831772997338,-0.0466269767558045,0.000877022284624263,-0.0924328046868863,-0.0479426420913204,0.0273879747123691,-0.0399424837507103,0.0680263079475667,-0.0255683271201336,-0.0832204808602998,-0.188705172406315,-0.0753985011386119,0.0920948878569101,0.135349606933836,-0.138750286028717,0.00336191178512737,-0.0385912185250097,0.0503590071292882,-0.120265237162496,-0.0473607664664197,0.0928044850228953,0.0387708689931852,0.0918282243266611,-0.0836924349384691,0.130154904220423,-0.0386884483391037,-0.250501736776574,0.0597182039253273,-0.0771612007592536,0.0803996091588819,-0.101031754898868,-0.186381723870959,-0.0930741088409843,-0.111243189379374,0.200355844197268,0.0226676509366975,-0.00720758366117367,0.0511856579348652,0.0504952689545618,0.04532080364532,-0.195178832576053,-0.0411774337401597,-0.190281294365023,0.0923566973753175,-0.0242515596579291,0.162851187618647,-0.00983580544945049,0.00294171680576386,-0.134415263980922,0.235200228962102,-0.0746482517754406,-0.192921819344505,0.0762927466440459,-0.0198570053739718,0.0755242485424457,-0.0112738648676819,-0.0136908228017383
"MoRSEP1",-0.148831649103767,-0.0107155371685547,0.0828477428604201,-0.0869672143249189,-0.0168321201136628,0.00552524268462727,-0.0406553041369932,0.0205335259528522,-0.0134118434721939,-0.0175025881525893,0.000525570889475515,0.0329306465371593,-0.00810624549848727,0.00608675139507257,0.0573836905843156,0.011203437172014,-0.0188553300934717,-0.070182973948277,0.0171154434383497,0.0218347830421541,-0.0134164293003519,0.0118610183020646,0.00628679691613534,-0.0758518361290773,-0.000993675554763128,-0.131755422394248,0.0144773959174213,-0.00177354330596455,-0.106848338546234,0.0539169341772626,0.101421256463002,-0.0339394700072425,-0.131049080881034,0.163665478580898,0.0336783055288263,0.000417550365049659,0.00447120529411475,0.0563724731678961,-0.0810129790709634,-0.0953246757712635,-0.196208367903546,0.0738430500584184,0.0528870516538712,-0.0427995747316306,-0.00484855371675258,0.0721579824255092,-0.0314602592475007,0.047171569872693,0.00549583605293306,0.00378436911761631,0.060364178952437,0.077006462445556,0.0319476064664877,0.00813705628214244,-0.0198778912088552,0.0262095400021033,-0.0999190934034749,-0.0345051096596053,-0.00437929020946913,-0.00361587301742707,0.126208896701001,-0.150730016679158,0.0847208318329399,0.0806585086403088,0.0160265282197644,-0.00505794758241954,-0.0199439847537294,0.0476007457135941,0.0334339347697457,0.167795732047322,-0.0762551201368081,-0.0852441601060589,0.00865509420630257,0.00956063400661475,-0.105175914051605,-0.0377004377005586,-0.0748359356287955,0.0490819044561147,0.0197425695833707,0.0633701756450778,-0.234982684522068,0.0464667583355419,0.0322893425567014,-0.059643627458224,0.0734836264887445,0.111324371049021,-0.0199596699940295,-0.137253994180145,0.200023480674912,0.147021509930665,0.0229242418371565,-0.0933413872852547,-0.0289363077641122,-0.0107448535515769,-0.0790704235230552,-0.00279069883506582,0.147186347510081,-0.0446268086803739,-0.0991865051402991,-0.0316490798387184,-0.127392177727642,-0.228764028508926,0.0681253830651416,0.0171260216361982,0.0923089916357961,0.0347693447342032,-0.0667162079774755,0.03052397585982,0.0839989589071559,0.24653287515424,0.0203458572920391,-0.236784804616692,0.0763788092483174,0.0185421888624871,0.0943341791271808,0.0985714640675969,-0.255453341925876,-0.0886294518276375,-0.131882275525126,-0.134110000458776,0.244959628119314,-0.12601933649666
"MoRSEN23",-0.0111491970762149,-0.0226106290275497,-0.0992532094734085,0.0199842984662971,-0.132152276742576,0.221530316114198,-0.0782504959891974,0.0832135380699475,0.106858104321653,-0.106055608598014,0.207921974696333,0.161082371171139,0.16091325931634,0.206557417312209,-0.0960742170770379,0.014639614097138,-0.164546903062462,0.0380876653242714,-0.0702026726389065,-0.0739979641576283,-0.0621028463534015,0.0191675996930726,0.0455218897357145,-0.0441799516979789,0.0195691789732027,0.0174023283808702,0.0432730789478601,-0.0720453004719756,-0.0932229143204573,0.0670218603820053,-0.196391089304242,0.0518641331203542,-0.111811883395457,-0.0339379562786193,0.25295665953091,-0.0599286496533777,0.0211814880761186,0.107794479415099,-0.12613405489808,-0.0035949035630653,0.219062210696973,0.062687084186088,-0.262511606766057,-0.0661787148465953,0.081626009791019,0.0113933019642826,-0.255998009067234,0.112670455782852,-0.131037276638996,0.0245039994027994,-0.0977935549656789,0.0159676680355056,0.176450923715186,0.167773163498974,0.0573760745951145,0.0730888461975341,-0.0105401988267672,-0.0175566788303626,-0.0517678250648281,-0.0125636135803393,-0.0592128894139178,-0.101699442357488,-0.0964041465577838,-0.136207271395721,-0.14533963441649,0.0115314138777783,0.0108392202558286,-0.00208187913305233,-0.0319762629311087,0.0249798102337982,0.0089553755371755,0.0881140600840305,0.0406099758318147,0.0412445226913216,-0.177818336775085,0.154623245583613,0.0950859409072689,-0.0631413343076193,-0.0286490293914831,-0.0737469235110221,-0.0931344909487625,-0.0102738853184083,0.0451535849595467,0.0699295342104288,0.0340090282157464,-0.00616776809986545,-0.0197352126429276,-0.0150576337946697,0.0473478538295444,0.0290766458525854,0.0572448312607806,0.0830223795426227,0.0085108286914904,0.0692645929314183,0.0183645728399179,-0.0373211712803343,-0.0723114684136074,-0.0183489008143992,0.0183021466265308,0.0794489331237594,0.0330425178251731,-0.00235568200447342,-0.014609798142386,0.0381634056212016,0.0119013634930423,0.0371109268371318,-0.0283479591792892,-0.0351353325029026,0.033170397526645,0.0260111006528954,-0.0209054670853536,-0.0087023456099504,-0.0234017102095802,0.0296132204843764,-0.00340502218688308,0.0109964018415474,0.0227237258292647,-0.00290709928025318,-0.0307367461654539,-0.00749073471063193,0.0079812740468551,0.00307538100813658
"MoRSEP22",0.0691059791120816,-0.164342115686527,-0.0945314095731905,0.0280121049592386,-0.0460484178635116,-0.0229044669193703,-0.00474494315221623,0.0483075957299273,0.0518496681072966,-0.0078631159523082,-0.10897873513183,-0.101666095489655,-0.115675822048721,-0.152644782355294,0.0229394627511345,-0.0258032711361928,0.0643491453282049,-0.0197014788095625,0.0231597108824213,-0.0603017460799159,0.0693480996324272,0.0143477129450414,-0.00363439762450054,-0.0135735636906347,-0.0578970380469206,-0.0406987201767873,0.050940451830039,0.0727188969661545,-0.0194502089172227,-0.0623595608759724,0.0409433582716078,-0.00149070023492818,-0.0736838408562776,0.115363711693921,0.125177841275664,0.0559061445017513,-0.064732442146797,-0.103020405337823,0.0414309585941608,0.00431411620491908,0.0465838822506276,-0.0269207288290311,-0.216305957336845,0.0564285290476293,-0.0735886731842585,0.0439788520857393,-0.0534500629662796,-0.0669775504798695,-0.0940113512417014,0.0532630531829116,-0.222204877099218,-0.0508133014121384,0.0511085131370851,0.0424321984385297,0.0664702850989906,-0.0741404353743373,0.128983759358109,-0.0361876563387962,-0.0500366712637529,0.0766435217420092,0.0148231176551689,-0.0659000281521714,-0.0635953382182705,0.0575361776751493,-0.0655735611754478,-0.041528961042898,-0.0410722408730948,0.000974720844463508,0.135757713460964,0.0941664755436078,0.126253743441794,0.0161537178163787,-0.0120916541074617,0.0357177398306828,-0.117744483732052,0.0494581449989301,-0.111959567904882,-0.107075887569177,-0.0987628024762254,-0.108370697993741,-0.0934674293942991,0.00322818118182596,-0.0942736436043081,-0.0610285973052508,-0.0561442569157824,-0.0963451990959316,0.0253006718739549,0.0207393927511327,-0.144809447664387,-0.199175496875555,-0.0319613433792642,-0.126097613480276,-0.111691397754089,-0.161060832591928,-0.0151002768120124,0.0495537774523848,0.317328899327687,-0.0106856174014366,0.000189725348226968,-0.225995325713211,0.166122540179718,-0.318278086612616,-0.00424983726444901,-0.0345221735533974,-0.040260280726479,-0.0618640911015648,-0.0247374576299406,0.0119099795743889,0.0694042248707646,-0.180742055009724,-0.0173053238204043,0.0957434377821889,-0.0306210598375802,0.0185860550984732,0.0847639349541434,0.048254408584254,-0.0485663436978603,0.0487249071874121,0.00309104137101143,0.0376174609656775,0.00243242558947289,0.00138491080219572
"MoRSEN28",-0.00699545375485616,0.135776633521445,0.0259376143196332,0.102239247406088,-0.00489782987469898,0.0238583159784231,0.0386176932399761,0.17891113075908,0.0810948419243502,-0.128139855921342,0.0319644744463561,-0.0661738530861391,0.200260393605652,-0.0828845895040682,0.148333882475162,-0.145834139916623,-0.0329925926947942,0.0137766805623055,0.0111163994506134,0.107149470984702,-0.0771176406951772,0.0837631466375781,-0.199744914084494,-0.137569581222981,-0.0155419550199722,0.150520273413758,0.0328296189706396,0.12397001665957,0.134344891054649,-0.147513227224192,0.0319321393912414,0.0219082818035145,-0.0491175448951937,0.035607368982332,-0.126898802958781,0.178262500604806,-0.187331142615609,0.0171744824935334,-0.171205329293247,0.26484389561124,-0.058462443475191,0.00123167932132435,0.0981256960021581,-0.0697151233401693,0.0804548846220974,-0.00261325856997291,-0.126589132617713,0.172813869593503,0.00933963114519337,-0.0766971618461344,-0.0237815211430087,-0.0405222299456516,0.0878934825132285,0.0694678531611113,0.0874481116210114,-0.0171859267503195,-0.0342242880691708,0.0726653550043365,-0.0209273250035013,-0.160120574896966,-0.155090841903658,-0.123503626046419,0.129750781300948,-0.120401351906341,0.16847641597311,0.110449351715654,-0.0625473328721763,-0.0542566907850537,0.0901972074585692,0.0649071808976135,0.0795324071090358,-0.132208892739678,0.051235390452638,0.0405587734498362,-0.0344215199025454,0.0669168499548508,0.0922826191739263,0.121279790848338,-0.0597507085643265,-0.0492804714057325,0.0832823111892247,-0.13237579737007,-0.0926968638094803,-0.1563817450682,-0.111613353931776,-0.00557313856080793,-0.000858925765284783,0.0179674263289631,0.00522304910181929,-0.00573843685879716,0.0109880640897208,0.0189828856584051,-0.0355653418471466,-0.143673192256322,-0.0595138749181768,-0.022527177281799,0.0295497250595849,0.0707515836839158,-0.0261014396494951,-0.100096150127862,-0.0614060555045175,0.0688796452253344,0.062659638333742,-0.00926256780571073,0.0423463991781675,-0.00117917606451159,0.0149967294650111,-0.00652038345370629,-0.0616071003470024,-0.0575235721467684,0.042032952213381,-0.0503341884852407,-0.00387690177618671,0.0159211353965093,0.0179228898493364,-0.00477121526462343,0.00433537755389728,-0.00185273877875365,-0.0110801183363552,-0.0222826999026696,0.010392285695676,-0.0177270593899662
"MoRSEN29",-0.0305206267447698,0.115226768451195,0.161062806162707,-0.0451646402107167,-0.00164163611337253,0.023836616420155,0.122648101986785,-0.0452959163778189,-0.0368622973968764,0.218760080518623,0.0588601197618535,0.0857093728732502,-0.0918768758894691,-0.0940631572359957,-0.20398900677364,0.0643123430255998,-0.118092445930374,0.0774463729548234,-0.0771912767085382,-0.18276679969507,-0.0344346188556487,0.0559794686370662,-0.128932623947869,-0.0505506561529421,-0.0386212602829328,0.0761431076087058,0.0068649163936226,0.0751344050659108,0.0307670527218972,-0.0409686985025431,-0.0605524064811471,0.154958078671468,-0.128944779543131,0.0741059471189828,0.198651001375352,-0.0688150267303283,0.046649441178694,-0.082886445177958,0.182283251828768,0.0943302169157068,-0.0670565948381424,0.0328049495402861,-0.067232458508314,0.0499517355948956,0.0736444373901315,-0.0216324969513334,0.00580514430583644,-0.168324180947617,-0.0860102066725843,0.111052683132155,0.0751534511143657,0.126309670085285,-0.0443395774586155,-0.129610269884273,0.10716850296498,0.024683563682368,-0.109086942521927,0.0499488541606032,-0.00654043354857217,-0.137561670422071,0.134788626871721,-0.00632905184104308,-0.185513903996561,0.0257237089544677,0.132475159425911,0.167863116758659,-0.123768842643225,-0.0457879897605809,0.0574286756468114,0.0728204315446541,0.0163639056988658,-0.0743010358204002,-0.010363377069046,0.106854642433229,0.0218111829141372,-0.0964461417465638,0.11711000086694,0.183430366229881,-0.082523989479957,-0.128868619343852,0.0554465648630826,-0.0607513734762037,0.153710059054667,0.0293474886586235,0.0447643516833675,-0.18579332679529,0.164964551668039,-0.0318629780890628,0.0565395275811413,-0.174414081399692,-0.0472142436892846,-0.0215070222329168,0.00264665214112549,0.0254520672307321,-0.0525138873147116,-0.124178465688075,0.00748360109715919,-0.060202430499078,0.00138442009429839,-0.00196373475336773,-0.0817807270523618,-0.00140573678953338,0.0616698366067575,0.00765626550547716,0.0632222476833775,0.0500278583920702,-0.0364874419228979,-0.0450594134089064,-0.0802691127256401,-0.0579862920533787,0.0801058821214989,-0.0663098501455611,-0.025362507130783,0.00481218250033637,-0.0071930488723653,-0.0343061124536672,0.00785009028770728,-0.010934223066205,-0.0113530765179544,0.000124186303941917,0.0115833282232742,0.00162418024096628
"MoRSEN26",0.0402592381905266,-0.164628853434557,0.00648002246029738,-0.079784471167904,-0.0139978129858659,0.0376019101354465,-0.0441205870242487,-0.135860561311948,-0.0632339800179457,0.0922791841816666,0.12265588458862,-0.0223928684438445,0.0205301293494097,-0.107132375237527,0.0737465270920386,-0.0914685081870033,0.0518044828007624,-0.0813511377757361,-0.0118028087622107,-0.0549098945559679,-0.0269623347201591,0.061988228724576,-0.00680429361880288,-0.0501400014535422,-0.108343998320148,-0.0252548663610633,0.160502182831141,0.069409836664424,-0.243863927429896,-0.066874166410144,-0.0480392349798688,0.190874616139627,0.0499541997724956,-0.131907447672326,0.0939865135153267,-0.0123882464279048,-0.0832417701260466,-0.00160341598504411,0.0310986483869847,0.256867911517594,-0.125965001455047,-0.0769227155810012,-0.0815443776688465,-0.120720003199373,0.0830960317893682,-0.0580522099213472,-0.104022115399644,0.0299264948688665,0.00277561931558565,-0.158408552820449,0.0252560069898518,0.0448057040810738,-0.0631536946356354,0.0285737988172085,0.1600314131713,0.0727045293915985,-0.0816209141466225,-0.144350586526015,-0.0152199784930288,0.0257940128114356,0.0445988513423823,0.0585197006809675,0.0762500249784434,0.000441121066090344,0.059913013444752,0.0281978317418442,-0.0731734031430895,0.0184447234107924,-0.0608412876755205,-0.121962212319577,-0.144207683020562,-0.0275142851549795,0.221664325758841,-0.0193243868656283,0.0871692644898768,-0.179806269756639,-0.152135528797738,-0.0607879066041701,-0.153400246356175,0.195807151994899,0.0557841411979243,-0.197094551987583,0.0612244331222302,0.109589885534024,0.0233484187721051,0.202341347415712,-0.0135750607600563,0.0408514855497752,-0.0062993113621722,0.0673562797206628,-0.0244148519037102,0.0629151354711978,0.0207198137426105,0.0512006371629537,-0.0317250877105444,0.0461784052215043,-0.0355479558367075,-0.014840900483578,0.0376992873470085,-0.0313405739392863,0.111321592062788,-0.119691412767867,-0.0877181968694482,-0.0172014678875735,-0.182146699589234,-0.0368707973768204,0.0498999160956127,0.0361229125735252,0.0216762355526279,0.00590922686870426,0.0710548749250736,0.0703247675639212,-0.0341064541576339,0.105077851274305,0.0230723051586995,0.0402519113543428,-0.040283305882857,-0.0533088798373735,0.0419242254159862,0.0161027558497844,-0.00459116273476663,-0.00360794235946098
"MoRSEP23",0.00638513451876046,-0.03660223149528,-0.112342228904444,0.104175359866402,-0.0760182132803618,0.223056072387353,-0.10881010344927,0.103679746395688,0.164452639860541,-0.0649647007648943,0.282001798221478,0.129798062884007,0.117924542852384,0.205305039727786,-0.0751937924141407,0.014792069041969,-0.00806931881177609,0.0490995226516999,-0.0396363825552496,-0.0457647535379226,0.000908387907388238,-0.00359429744263641,0.0344066758707109,-0.00893408521441991,-0.09774101592735,-0.0774024366916981,-0.00896258986412695,-0.0834835627062916,-0.12621979708059,0.0107965272038076,-0.000890758706599331,0.0527307738774044,0.121689096115411,0.0627898842267986,-0.0717504941548971,-0.0252612691311607,-0.0534622968158041,-0.0602573974024209,-0.00734746933525267,0.0336955272311327,-0.0833985943272927,0.0705879843775876,0.00646605386111095,0.084241419087661,-0.00231916018272991,0.0338552599849937,0.0298721917801779,-0.00475757345884153,-0.000743178614804144,0.0472364689033452,-0.00122777719791471,-0.0113381989164707,0.00522687548463636,0.0146885421814232,0.0276288278458664,0.0105499685719143,-0.0151179583135358,-0.0451734758215403,0.0284198606489017,-0.0638966252995616,0.0614574722167963,0.125986723109767,-0.0940861362055722,0.254180209396951,-0.0543816496031408,0.0737916249655924,0.0751289101198849,0.0969702941049021,0.101454316336529,-0.0355439337312059,-0.141259121472657,0.11863693523974,-0.222749725633548,-0.0733008739026511,0.157384844080206,-0.280931143585113,0.0163338403147331,0.21932382329769,0.111291040220131,0.104124298940642,0.145867814972254,0.0699225383351639,-0.0979347268625381,-0.227376091379237,-0.0596627303827685,0.011708075278958,0.000928399708747732,0.0925313115438158,-0.0360488859150506,-0.00544246728302888,-0.0386842873405233,-0.0921016540956551,-0.00808110691951491,-0.124347799780237,-0.0166289936498737,0.0628660271919472,0.105689475640809,0.0791023993277631,0.009542648264205,-0.151827077583439,-0.0651664083907495,-0.0110814640024829,0.064017250442662,-0.00428403137659922,-0.0259948045550568,-0.0399500026472372,0.057261923054527,0.0484659290077057,-0.0269135523933287,-0.0828213416001443,0.0445550554559747,-0.00537301892711701,0.024398618297262,-0.0506375876143333,0.0320482512589466,0.00929849997727817,-0.0142203118582511,0.0142284529761772,0.00307960549140622,0.00316888034576611,-0.0102880482831992,0.00734768101235809
