"","E2u","E2e","MEcc","Dm","E1u","E1m","E1e","ASPAN","RDFM7","RDFM8","E3m","MoRSEE30","MoRSEV19","MoRSEV18","MoRSEV12","MoRSEV11","MoRSEV10","MoRSEV17","MoRSEV16","MoRSEV15","MoRSEV14","MoRSEM18","MoRSEM19","MoRSEM10","MoRSEM11","MoRSEM12","MoRSEM13","MoRSEM14","MoRSEM15","MoRSEM16","MoRSEM17","P1m","E2v","L3e","MoRSEE8","MoRSEE9","MoRSEE6","MoRSEE7","MoRSEE5","MoRSEE2","MoRSEE3","MoRSEE1","MoRSEN21","MoRSEP20","MoRSEP21","MoRSEP22","MoRSEP23","MoRSEP24","MoRSEP25","MoRSEP27","MoRSEE29","MoRSEE28","MoRSEE21","MoRSEE23","MoRSEE25","MoRSEE24","MoRSEE27","MoRSEE26","grav","MoRSEV28","MoRSEV29","MoRSEV26","L2e","MoRSEU22","De","MoRSEE10","MoRSEE11","MoRSEE12","MoRSEE14","MoRSEE15","MoRSEE17","Dv","MoRSEE19","E1p","MoRSEM5","MoRSEM3","MoRSEM1","MoRSEM9","MoRSEM27","MoRSEP7","MoRSEP5","MoRSEP3","MoRSEP9","MoRSEM30","MoRSEP8","P3m","P3e","MoRSEN26","MoRSEN24","MoRSEN25","MoRSEN22","MoRSEN23","MoRSEN20","MoRSEN28","MoRSEN29","E3v","E3u","RDFU3","P2u","MoRSEV13","TASA","RDFU8"
"MoRSEE29",0.0882414800463184,-0.0615790415967435,-0.0497930314305788,-0.0341503627751386,0.0849051855085673,-0.119851418447161,-0.0983941435297189,-0.246843156820155,-0.165399585793492,0.0266825252188688,0.103938535593221,0.108592718206869,-0.0503867127805379,-0.0496992289913117,0.139169513177341,0.129807110858419,0.116981318557215,0.0361447122496697,0.270623193269544,0.0358412796082152,-0.0308674154862339,0.00902785214637105,0.0169530395393981,-0.0892693797033324,-0.0151596162914813,0.0502879110116432,-0.192304251581108,0.0840401787817779,-0.128139799020013,-0.21653729572294,-0.0499902535091065,-0.00684044453585493,0.0738438103326494,0.125559372977323,0.0406959895476979,0.0488421801057087,-0.0960870610251028,-0.0294819439514134,0.0272384403764872,0.0609501868513381,0.00351186337453419,0.0182063029090693,-0.0177149523358507,-0.168685535938835,-0.0706970904685764,0.171984906304502,0.16798031411694,-0.0356535815023465,0.0364962228615908,-0.0900483109057934,-0.0376445766303393,-0.165292776382412,-0.0313877324690222,0.0625386576597251,-0.0836294443722957,-0.0398213317662801,0.11456995713949,-0.152151536304106,-0.10407747113546,0.0209791200680287,0.0933687903539793,-0.0356254459815926,-0.192751454213593,-0.00615691142969586,-0.0547128310781427,0.0282683963108501,-0.116403942393058,0.0777817957928477,-0.151693232927167,-0.199450734698311,-0.122307015887742,-0.179093889094249,0.0318152415941443,0.175519345539865,-0.105054419478886,-0.161588821048256,-0.105873764219166,0.10740473628515,-0.039039959641768,-0.0950314447672965,0.0405688224040952,-0.00575270376342426,0.0479616109479612,-0.0102256815382948,0.00949174327847918,-0.135862340694846,0.0963908926008034,-0.0531076596921254,-0.0679864980558694,0.111900556236793,0.0500732561559099,-0.0579787028672025,0.0255372081632224,0.0264237983192042,-0.101146144622008,0.0130000603448582,-0.00304329848773919,-0.0384782280835575,-0.0374289147255476,-0.0366916826229853,0.0118574343303463,0.0221687101744729
"MoRSEE28",-0.0845547923309442,0.123486762990887,0.102456563537999,0.0238648893994688,0.062463166184692,0.0140501162197155,0.164166157944634,-0.0737932090571499,-0.124394593386628,-0.0604798596214338,-0.158062554781664,0.0229851963019799,0.0239324881871133,0.00869995236825022,-0.00627073488627695,-0.213421709116609,0.000172822188444431,-0.138700825164592,-0.0317568432444306,-0.0251293023534844,-0.0483946061017376,-0.0301295347930905,0.00401707388408888,0.0424113540947462,0.161301566899713,-0.00670433873815974,0.107151325549211,-0.000664361503330132,0.138117973324842,-0.0113432665712505,-0.00354112158534955,0.334481199913944,-0.164628019551794,-0.0502645037289004,-0.104439016379133,-0.148502023209435,-0.145256486886088,-0.144834051982849,-0.0951654612262846,-0.0716613851710309,0.0521419701747371,0.134575412386665,-0.0391162137161291,0.161692331742616,-0.037014668895598,0.131405185498508,-0.0407984998258417,0.0262842522839293,0.167918047749181,0.0859485929263631,0.0153959506340298,0.0655724620019011,-0.221683637571985,0.0826646563148239,-0.133370275887503,-0.2182565046744,0.0888190623358863,0.107487352329315,-0.16612080143207,0.206256776034405,0.0396992464090598,-0.0734757804687495,-0.109098532915736,0.087366488161252,0.0242674267390328,-0.00934395020239467,-0.0331410864662815,-0.0898139889117081,0.0908494028009019,-0.0189938012036925,0.0813026892912257,-0.0807948376331918,-0.088289513477148,-0.0467283533645535,0.0393938571245725,-0.0558617942116844,-0.0301170044393375,-0.00544496572070885,-0.0194521677693046,0.0699049564274887,0.00984275871522734,0.0327292581312482,0.0538760524568343,0.0404731008894597,0.105249464825026,-0.180598138473603,0.0440613243836815,-0.0436813109340014,-0.115442636040393,0.128986470819771,0.135147427923962,-0.0232137283136704,-0.0225966951146876,0.0366615730077042,-0.145463176513311,0.00947999280150538,-0.0185859963428455,-0.0181561639320239,-0.0113063971525113,-0.0101112898797946,-0.00197794923927989,0.0114708873569473
"MoRSEE21",-0.0813827438869666,0.0149567360588405,-0.154576158438063,-0.0140414334299179,-0.116753936743692,0.0904872739703639,-0.231043489429073,0.0930397961627905,0.160313164277061,-0.106938828155513,0.0723779102172534,0.0361269040253656,-0.205796858853121,0.0173294508286171,-0.110329758117744,-0.0529632989089468,-0.0731877936289784,-0.0912386346652419,-0.0776932613266881,0.000616957180534082,0.0499037077312211,-0.0772950711621228,0.00234512611958901,-0.0930479410441514,0.083461480340315,0.0424902031678098,0.04579183374297,-0.179008851476799,-0.0752865369632591,-0.00845005207433903,-0.204350287344028,0.113208048749764,0.021524761517404,-0.0388467586747052,0.0591333544759151,-0.0246642599377091,-0.00755037118071409,0.0977135173072136,-0.103067656987663,-0.154960310314884,0.00877197595602293,-0.0960533294365496,0.158322464238424,0.0044685636701557,-0.103049250891757,0.153459296937649,0.167063268568867,0.0924483874265539,0.0334630763747293,-0.142612033695827,0.109420481939399,-0.125128431787619,-0.123948049311214,-0.0565356917180977,0.0092555374663876,0.0300279201249266,0.160331566892335,0.248448261923268,-0.207543312602195,-0.258088622375303,-0.0641625811758941,-0.0726757588243381,-0.00472366008957037,0.00113861699298282,0.142014922946743,-0.141365776556361,-0.0491409622015949,0.0786829501958219,-0.054093505548078,0.104927604196409,-0.0905958585137503,-0.137944779275709,-0.0119365876346288,0.0654750324191201,0.0361393095164804,0.165326904416593,-0.0809352166028728,0.109943077534685,0.108804516398155,-0.0388430539595247,0.034168648152992,0.0417276916592887,0.0446454557544973,0.043398647361016,-0.0293733834501754,0.0387076285124523,-0.00886067024405754,0.0576240276698215,-0.067395837587579,0.100778967786086,0.044869513097782,0.060583357146333,0.0513966083906312,-0.029981965560823,0.10100516762594,0.0982964397515556,-0.00716073441280086,0.0275017707917799,0.00942357658781553,0.019681919849889,0.00103658799383851,-0.0267194090973294
"MoRSEE23",-0.0317041937712709,-0.0484912012375046,0.154555213660016,0.0387742655005121,0.0705118136023937,-0.0863640898432209,0.209282169709575,-0.0454820134753974,-0.140087892263321,-0.168379283816411,-0.0891079312322898,0.128190620414382,-0.278413923448532,-0.0403974175909515,-0.0485728504170674,0.0372679343396478,0.0060610208712635,0.0829705556320878,0.187191390261697,-0.0314740192424593,0.0202859306072439,0.114338801525928,-0.0565648581428057,0.0460659106832898,0.0139188761534394,0.243558315200563,-0.00317792949368927,-0.18253915449263,-0.214160207237761,0.175529254197225,-0.256266588087056,0.0375919725696688,0.0396525086233577,-0.0439894759521233,0.140391953934161,-0.0101453924673401,0.0376672389845858,-0.175723667573561,-0.0252799962105995,-0.00167086026481152,-0.0311884602321802,0.0339018527674343,-0.0761402882803103,-0.0780835315874959,0.0250975905371602,-0.215170795947477,-0.1489811102677,0.0131240707317679,-0.0283174809078175,0.164402852952354,0.142057957769464,-0.0282763288443248,0.122534682338707,-0.0223342959353146,-0.11901045077507,0.139682902276105,-0.0635182661563559,0.16447437945815,-0.0934711502853251,-0.0881834282384528,-0.0261545769401923,0.114967353979936,0.00121542886574747,0.108765444308208,-0.154260282734336,-0.15146638223135,0.0173312995920903,0.046163136087271,-0.0286120123251232,-0.0910196386237876,0.0279272254606244,-0.0898673080596571,-0.0219496440595932,-0.133535557482088,0.00616198075000559,-0.0965888697556913,-0.00205837021752639,-0.0577553515242398,-0.0476666452094167,0.0476029499351235,0.0100759898785749,-0.0436907107152505,-0.0394564077503217,-0.0895133915076161,-0.00218540936856149,0.0298096774391277,-0.0102238873357543,0.061893058860122,0.0360647058667532,0.0695784363277354,0.0412126444814706,0.0128244415442235,0.0248372891801228,-0.00303068586563183,0.0730974194437818,0.0277458172279647,0.0221663531318767,0.00509397922407065,-0.0454427657795644,0.105008621677511,0.00930244071207344,-0.0301138718860745
"MoRSEE25",0.110974405045419,0.00698782215755217,-0.0630973126696129,-0.0479664246806931,0.181294428855266,0.0583757716656162,0.0891157720928591,-0.0569994846274587,0.0762698004116424,0.205480342343152,0.0266783234734333,-0.0771822853045091,0.0476530576982437,0.219409113355396,-0.190833137010095,0.0715849182770851,-0.0767253937371161,0.0833888302672312,-0.00439778707629164,0.0443198189996681,-0.0176387887027307,-0.101914245817744,-0.0267947027231547,0.0262154416974093,0.0468010883111453,0.0777234932135905,0.0471148360322754,-0.109304953650579,0.010184117278377,0.13883116402129,-0.111275505474924,-0.186409557405592,0.091548476112853,0.116458996617776,-0.35485130794605,-0.0459467458265943,-0.0932469316677061,-0.144161851631802,-0.0310543137955537,-0.0827148003714695,0.0136801643441136,0.233525144902277,-0.00511373577747682,0.106260932801098,-0.00970782883286008,-0.0230377000583458,0.00202630400359595,0.0443054986598307,0.0600216300854211,-0.0912864826376978,-0.0943165748116493,0.0213714736135449,-0.130435386872866,0.203177253945368,0.018966951890014,0.168181590805604,0.0146186945278233,0.0733587196068649,0.0398260041537001,0.106518058856088,0.0276153643093636,0.0399160598799405,0.167600698208359,0.0667065424757866,-0.12605852138786,-0.100712876493338,0.118042207408254,0.130133355580772,-0.295085517788629,-0.00238504518677204,0.030315979709132,-0.0313714224177426,0.0857643830527679,0.151474337483728,-0.0631698281993413,0.138668307798177,-0.00600342722054977,0.0960349532929187,-0.0397947033688073,-0.0647988867253401,0.0311382712137897,-0.0327183731781092,0.0334526555021796,0.0305971659614239,-0.0279475297214539,-0.011836967631406,0.0252831570349264,-0.0357165387227334,-0.0333860126391391,-0.0101893234844507,0.0189663112175952,0.00901589117806716,0.000574835024645665,0.0239042668887587,-0.0652241892301558,0.0222977891109615,0.0758535909108209,0.0119709013796777,-0.0543489001524019,0.125848303625237,0.0202625636906259,-0.0198175941489823
"MoRSEE24",0.161699464789335,0.0527265736843695,-0.129923058970324,-0.0628454634125547,0.0252887686177289,-0.0277733899980256,-0.111169991432406,-0.04647023751794,0.0164470548219805,-0.0567683821104691,-0.0294844618395477,-0.00362038748895515,-0.046726620972903,-0.00654013207001039,0.0853967759137757,0.0141057452173499,0.00631899090345961,0.018117498835072,-0.049600295712444,-0.105449325901688,0.0102012615363909,0.136848929115257,0.00705766587996008,-0.0342564977906187,0.0643922901790992,-0.0441308664523246,0.00623920157750253,0.0510377423087364,0.0912857596242674,-0.068002786635345,0.0818744063787143,0.0801861161273501,-0.0263128430898516,0.0449298347499721,-0.0594123827915418,0.0832633997441533,0.139403194923099,0.174923378846917,-0.0717987687665976,0.0367133480021088,0.0436381001406214,0.00661160097747176,0.109815588338508,-0.101397322689147,0.0656539728744328,-0.0741934110269706,0.023956501458765,-0.152510148531403,0.0892573445699974,0.106952062012045,0.132075550943875,-0.141202164108454,-0.0864365907127314,0.0050740723093514,0.0840743687620081,-0.167821325522935,-0.0877810932563241,0.0603685333225386,0.103580386671647,0.00474512446309369,0.0201620832286081,0.161112323057475,-0.0223766080024338,0.223932872862167,0.058442573852905,0.0831056363973875,-0.0803794136543072,0.255244323360148,-0.145050857960344,0.0998224650403985,0.27403559482148,-0.0196783534132549,-0.0727109421883477,-0.11076556023522,0.00824007008896267,-0.0685130949842427,-0.059117512875443,0.00539480162611772,-0.0378168550509077,0.141879218840622,0.0994075228599362,-0.144531630106356,0.0685272123238764,0.0622374542450515,0.0465437084946332,-0.0380711137464667,0.0242636179700997,-0.0628233096199653,-0.0410591350449657,-0.0581039989606517,-0.0565082563530007,0.000439852828647037,0.0353238388103807,0.00781552217696798,0.0348077847767168,0.0118628286551161,0.0990891235557722,0.0409342268930706,-0.144768917563381,0.400038487142288,0.0395965012680522,-0.191924821745207
"MoRSEE27",-0.0825830760604178,0.101081613923101,0.0348168991025069,0.0416258029935592,-0.203935237653948,0.053049731708635,0.0173411905615754,0.158642398006047,0.19652019488516,0.104108715972026,-0.120770916341206,-0.117345919083151,-0.00775494107722901,-0.0991980937345712,0.0454442186467233,0.0877493548277783,0.00561502750725666,0.0421339076463002,0.00224826202543988,-0.0624517837149683,0.0322489575988986,-0.12351946142067,0.0242666029648901,-0.137089089667372,-0.0196125652170649,0.0820575426181831,-0.0564377084461874,-0.0110336725661047,-0.228878425763067,-0.226494262839338,-0.0972722690931748,-0.0815841799667968,0.0910340190870113,0.0403446529250215,0.0667075521362739,0.033888376927617,0.0749986025849229,0.056461395847139,0.044032053035197,-0.0693005162653869,-0.0396364722641415,-0.074382930861845,-0.038054009008709,0.202816506389666,0.053503205406508,0.0963911390124006,-0.0754930006944823,-0.0626581978362389,0.0649386931471893,0.0841254230020737,0.0513211477094472,0.00968552195745283,-0.0238829601245167,-0.0705594912736344,0.125958736581987,-0.0526941532718219,0.00787675670884061,-0.164147547309493,0.186966508361577,0.145647446985191,0.157549832865724,0.0557043655396743,0.0127883189522206,0.177853381011958,-0.152140280394257,-0.168724962495914,0.0290144540314313,-0.125400667852966,-0.212239416507791,-0.0103054774659488,-0.0863903566516742,-0.217591462905833,-0.0855664279760724,-0.116687514693991,0.172085938798732,0.0046066740287047,0.0954072554547889,-0.0813476067256053,0.0923277439091598,0.121431770472893,-0.0972769400771933,0.0989334458391345,0.0249539299130812,0.0140231521923274,0.0711468864372476,-0.0567736778633046,-0.0125844912290355,0.0148235365016265,-0.0707639439430902,0.0919352212008403,0.115616154601376,0.0646304177264787,-0.0777521869522981,0.0505150644794052,-0.166597489022669,0.0377602156400667,0.0382859675643996,-0.00319723307784815,-0.0107382705759213,0.0240258838947068,0.000733912766907588,0.00381249470352209
"MoRSEE26",-0.140635909732759,-0.0920838646848834,0.0632573470105678,0.0495331556796039,-0.0702324874514709,0.00496078912164022,-0.0726940581671758,0.0693558852254295,-0.0440740734144925,-0.0900724166365112,0.148518390442635,0.0831470545872881,0.0627359349548116,-0.023622652093539,-0.0388678791683662,-0.0402438722274678,-0.0143300093575227,-0.0641580461047182,-0.0535654544805373,0.163246102953501,-0.00931700686110719,-0.0626035359571012,-0.0187804184219156,0.0881850983617829,-0.143209571439791,-0.185181654573539,0.00699456037923332,-0.0249534069413013,0.0253989492458217,0.0936337531118366,0.0476981001464911,-0.127386135046247,-0.173416928961323,-0.0508689602876103,0.129336285251455,0.182777646090266,0.0688088576719638,-0.206526948614409,-0.00796491325985463,0.105352508970017,-0.0581206183042815,-0.0241765245703767,0.00632078067985732,-0.109257941254963,-0.00567023527037102,0.132061076091688,0.0489188356155839,-0.0249458218338169,0.0722094252115707,0.0227357006826465,0.105360760839669,-0.0887910253466537,0.177156428298747,0.0204507508065558,-0.0270339614029099,-0.235419458172624,0.00134525363475382,0.310072624709629,0.00250669965824369,0.123755625099185,0.0188374780433127,0.148082840456121,0.100237821216798,0.124253364999772,-0.156680484527487,0.20544947670163,0.101346372615065,0.0168266781518244,-0.0637718419270768,0.0257247882383413,-0.116639104997203,-0.028982018273033,0.15429916033771,0.176738068414841,-0.0038304279840748,0.077521374462687,0.0300646590084162,-0.010563975148876,-0.0127655159056776,-0.0392558966503517,-0.0527814965630092,0.0348009416949993,-0.0293129361825863,-0.0353452826367491,-0.0104963913252744,0.0612473256185582,-0.0184337391681531,-0.0336334329859299,-0.0200734871596263,0.0706333368778297,0.101015200896224,0.094784114410495,-0.164069039494787,0.0826746897231168,-0.23130247799001,0.0776928088395505,0.142772550798579,0.0292293426463065,-0.0335844078130132,0.110256243247164,0.00177265728166005,0.0206860893806969
"grav",0.173017017341922,0.0230286012577437,0.116638553767183,-0.011932743749561,-0.0585367611600263,0.094270374984459,0.0288119607331471,0.0719780371240294,-0.121231405720908,0.0195506335190592,0.0710945683485216,-0.000667584309880442,0.03685065165746,-0.0196598125535183,-0.0546471439235047,0.0814404909217006,0.0206048537382463,-0.0436148118745226,-0.00265869846686226,0.0802330943601003,-0.0384311404613901,0.0709544116729425,0.0198712978697613,0.000567129173534364,-0.0137159576167852,-0.134870601476547,-0.0176363242982454,-0.0275330563312551,-0.0611412067938806,-0.0206585663682584,0.00570544755545081,0.0612606001785292,-0.0406924746274208,0.0692344003777527,-0.00471727246071227,-0.0253962029237376,-0.0524653801939239,0.00873372371442828,-0.0784476830813105,-0.0339640323500136,-0.0448606357928528,0.0348462162067193,0.0388772199539692,0.0305331766036516,-0.0755391556626282,0.017827110898183,-0.0425898196234838,0.0620577927512652,-0.037160999443671,0.0150164464363022,0.0255703635217122,-0.0324974472141365,-0.0329092628980946,-0.0960484511418794,0.0525865399604513,0.0257063365940657,-0.0250458568610104,0.054663991038051,0.0579174738924501,0.0488394914162598,0.012077644714828,-0.0273077468242869,0.0242267598787581,0.0181372594752278,-0.00469079961077354,0.0301466452936485,0.0251854059919576,0.0369250213325646,0.0337949798058639,-0.0167714285275156,-0.0429241105620211,0.0197518650194501,0.0545519442046839,-0.106785851116317,0.026054896446305,-0.0392572219125197,0.0150717354057501,0.0318575330782897,0.0921491498816653,0.0525528309221862,0.0436904878824269,0.0119579377066507,0.0603291312413081,-0.0312880256869327,-0.0708022386411964,0.046126456027928,0.149228063649799,0.20056300406494,-0.105997105285349,0.145814527637823,-0.17701550075567,0.195335328187429,0.339752131082733,-0.295195390104285,-0.108391431952501,-0.24284791077855,0.404323357038362,-0.171374281897934,-0.167324580775543,-0.154488412118442,0.252475093128893,0.0658944348195235
"MoRSEV28",-0.0756947853881266,0.179425269617614,0.0353029883020512,-0.0368986417065611,0.0694716354192099,0.0532097098436092,0.115129792074519,-0.00441451734440049,-0.0483174365035242,-0.0799400248001242,-0.174572961036257,-0.0144342966341095,0.00626927116558823,0.0417280277316707,-0.0108644126170608,-0.145825324768771,-0.0137139125245734,-0.0716673814590329,-0.045191374680663,-0.0646299843956647,-0.0293475610101275,0.0336609403889282,0.0151513768108121,0.0312709562007502,0.162280903599805,-0.0430155479538459,0.10088001309163,0.0108201585752466,0.0397121516720711,-0.0541605829615046,-0.0196220210311953,0.153794765945993,-0.0697392868428888,0.0156376840811459,0.0233246782068878,-0.0201065050560488,-0.0275918318030213,-0.0520679665838134,-0.0694588675868304,0.0556514021310994,-0.0121212510715246,-0.0554621145838567,0.0261870407997348,0.148577423475327,-0.0122208184570955,0.21474941116711,0.105540580522073,-0.00436707592375413,0.0390093125706027,0.00110811870041262,0.0851943307087659,-0.139035748617356,0.0638157869776983,-0.0410924800877376,-0.00576079525099107,-0.0825344286845875,-0.00213838220616152,-0.188819807512743,0.0570635103634349,0.0102929030885417,0.113006968557131,0.0319717973632026,-0.0448428878735511,0.0276398277689066,-0.16900675612654,-0.00482504704932249,-0.0305345384299219,0.0891012261036685,-0.238412921441517,-0.116565772263953,-0.255798311932737,-0.0426718874963186,0.0987531938148463,0.0831645183824412,-0.0599016349848822,0.0147267626622651,0.0108074285766433,0.012711323120551,-0.0717793305170232,-0.0620357613807171,-0.09099349978731,-0.052853514124181,-0.119705691050863,-0.128055050027528,-0.155256794715933,0.296550911759372,-0.0429008620475533,0.103475138475857,0.244240313547051,-0.265976209317366,-0.195408193371804,-0.0236890352821186,0.0511303326238992,-0.0363328776385972,0.215915441913114,-0.0537201922134599,0.00349027446950797,0.0137996911739257,-0.00622294013995925,0.0457879208281765,0.00214129987320519,-0.0285416562769825
"MoRSEV29",0.0425838517249648,0.124212933113227,-0.0788160692031345,-0.0632143385028265,0.041208721111124,-0.112182209932255,-0.201954703922441,-0.213741278942114,-0.0931932344898154,0.026186295401277,0.0942248981649515,0.091943153140437,-0.05353083772199,-0.0709926068772596,0.12905249043838,0.128780321537586,0.0773326766307783,0.0614290605656064,0.256588553919091,0.022568057656981,-0.0318904575674953,-0.029631855746262,-0.00171993002702821,-0.0218619079274032,0.0298990658966754,0.00560319399593789,-0.0765497851337664,0.0304952245993808,-0.0187603119662998,-0.111218720584698,-0.0587185934296483,-0.0420348867677784,-0.00441628939089378,0.0483333199905282,-0.00267793127557884,0.0649390365818041,-0.0294435877159021,-0.105658351779388,-0.0146919452849566,-0.018574063611746,-0.0116401153184285,0.0741144025768667,0.028477610307239,0.114918065653215,-0.14205236950325,0.21720693899914,-0.0614136065375427,-0.00577013196961656,-0.0748050062094156,-0.0490663083368671,-0.0365329696962488,0.110258443576533,-0.161419609130358,0.0712890461891648,-0.102478448658909,0.00430907600379476,-0.0162148723660057,0.149020295733424,-0.0505984665773375,0.0711442072382876,0.145676908760155,0.134522961227062,0.102711577200244,0.167241937706336,-0.054156271602386,-0.10658159798501,0.0738743894679501,-0.178484460347804,0.255975817811477,0.251186368709715,-0.0147346319633154,0.210581579339298,-0.0226725012628933,-0.0655015652676906,0.130050797986891,0.152654241098007,0.00294611589873975,-0.0231536056739316,0.0773403470631913,0.156694893288115,-0.0915641469613198,0.0192901757090766,-0.0504767632258056,0.0222474946897444,0.00782431590615137,0.168978892255662,-0.0331867131104511,0.0643464633919515,0.0996034604943564,-0.189596339469586,-0.0808108180076887,0.0326875698222097,-0.0219463763092858,-0.0233066868413067,0.0863786396792647,-0.0483846151776442,-0.0141756529375309,0.0267484517251914,0.0204688915363843,0.0685016976277157,-0.018267824392805,-0.0394886492214418
"MoRSEV26",-0.0535030052528995,-0.203688404606653,0.0400655047509139,0.0577409522154069,-0.0582623872759216,-0.027589963123298,-0.0351119817207609,0.0357481409082638,-0.0612906571246003,-0.072547555371503,0.150472519578105,0.0876774989178517,0.0597244350190333,0.0126959240856377,-0.0208562011986277,-0.0602367431655173,0.00377978279120522,-0.0851598756245736,-0.0409692491935361,0.12413790393975,-0.00529380537831792,-0.0891120895026437,-0.0134335790189501,0.00547898023247656,-0.114205675403311,-0.0700555127558735,-0.0296869936050889,-0.0477666850345663,0.0424560087224442,0.00451940945182622,-0.0165565245434056,-0.0498499715481019,-0.116852339588958,-0.0269887763019307,-0.00814186426476392,0.0792216411708886,0.00547039963623732,-0.0782338480216182,0.0207029736518016,0.0397064328106955,-0.00195199576020018,0.0768522347232881,0.0420335174698642,-0.060067070777146,0.0969918246770807,-0.0234280042114151,-0.00879762484322776,-0.0494274876055075,0.132135786872926,0.00778425143743766,0.00705570785019319,-0.0209474828533691,-0.0134854779543589,0.120859356219282,0.0741577055484591,-0.0092970937324162,0.0145533522010879,0.0166871139535825,0.0564544083529992,0.134584703542821,0.12017193626442,0.061570258305004,0.012747760965146,0.175377197315915,-0.0828844255440226,-0.0561190545453504,0.0330482616466645,-0.0300659729341503,-0.158022801893222,0.034958433061595,0.074817653160623,-0.156611648449208,-0.0505471017280916,-0.0185096089703812,0.0472943988108218,-0.00161233028314292,0.0458959121931187,-0.0325952147514608,0.100671736671025,0.00362314549107502,0.0332213630493712,0.0933864045779232,0.130145883941133,0.0949949591674468,0.0578202905989528,-0.221941103632458,-0.0288037627269765,0.0604006993270787,0.00451133678612897,-0.0211190447351104,-0.0876672058786509,-0.122975790755065,0.205771352811699,-0.154866705551364,0.505081129068033,-0.159313643424191,-0.273708009267524,-0.0165257670559091,0.106305261373187,-0.191527897672239,0.0107424931550613,-0.0606100051339383
"L2e",0.142730982043991,0.0394048664553103,0.113193600330637,0.0107564531936867,0.0895038643081239,0.0256647146826753,-0.0706751339408532,0.0436488200981192,-0.104266144592951,-0.0381204934891383,0.0365219507773797,-0.163399231436617,-0.0315842073946778,0.101586235728612,0.0680668758980536,0.112912921975822,0.000830086492516956,-0.0389129348152194,-0.0966964075074428,0.0532499096683977,0.213295150218895,-0.0928370744478741,0.00917859477039567,0.0722959401341328,-0.116808360238068,-0.155341873111666,0.053815544413397,0.0736993312117211,-0.0748552339964262,0.00191159853210975,-0.211101137607854,0.145214287746565,0.0755392207375324,0.0241816357692672,-0.0230583389016403,0.0959401121263998,-0.121080965395341,-0.025676159155306,0.0395490504721209,0.0751326022158153,0.00393824227858738,-0.0610195327735868,0.167944922910128,0.0783654197622732,-0.128194488986777,-0.0614715448370296,-0.129319353390702,-0.0213555568089524,-0.06387121135868,0.137368333655562,-0.203853827283372,-0.0902944969104853,-0.0281969469736344,0.0331721365987042,0.118203095490822,-0.0332373448113963,-0.0484615626152759,0.046951130206801,-0.111445753307267,0.066269349970147,-0.191560761019715,0.352631723976592,-0.28490905904346,-0.268836769081999,-0.040117752946251,0.0076305660515134,-0.124858462616706,-0.167589987925585,-0.111679832686723,0.0520452294606309,0.00839236734247754,-0.0859369747223299,-0.112879826453607,0.0421529202129885,0.0698390031368616,0.155303546514997,0.0435239602659535,-0.0403739220578131,-0.106645132639268,-0.00617836724351088,0.0062461765625875,-0.0157474283373052,0.0592501491993218,-0.0564726925880897,0.0544073182587545,0.056238387035716,-0.0382345468261931,-0.0847252435070021,0.00393522506958826,-0.0172612471068719,-0.011853131324971,-0.00348223063910479,0.000490827815085072,7.82281879803676e-05,0.0233383931449291,0.00617615919253184,0.00048042385797652,-0.00718041465391345,0.0132782858523071,0.00955641156405735,-0.0306352627963382,-0.00491467587878198
"MoRSEU22",-0.0780387490578384,-0.147904927795572,0.101747544262683,0.0487822491779322,-0.0324606390049985,-0.0317001261238295,0.105216379506569,-0.0219467266621606,-0.123799572526987,0.122863687839378,-0.0717712621786008,-0.0764090525938922,0.1895980274936,-0.0598145064972399,0.093550459668516,-0.0372776548941436,0.0858122847284436,-0.0374871486048544,-0.0059258875196682,0.0188521271371419,-0.00480262212899193,-0.0252861481426017,0.0322709325535527,-0.0649215851133036,-0.0329123830900222,0.10221070041431,0.0482582905771332,0.134521662019498,0.273595574690708,-0.244425025905604,-0.00843664395248647,-0.00495925188988576,0.0515950279780778,0.0830685454445034,-0.10230766726301,0.0350574781065794,-0.082980894006435,0.0341643625970613,-0.13414674873037,-0.227745356717862,-0.0449152637293679,0.0472160630326632,-0.0324521649181167,0.100320755009809,-0.0342152705797662,-0.178254365977238,0.176095610152835,-0.145510346846981,-0.0668868277336301,-0.0153275137534596,0.000855707132793832,-0.284696473333687,0.0706065534000841,-0.0700131557928204,0.119733291286076,0.112417774577929,0.114174721989558,0.112534628541368,-0.0139201621121839,-0.11499647868076,0.0144564668665046,0.16162895021554,0.115893320121581,0.0772810745811341,-0.116007284611524,-0.00148079408000665,-0.0221062554010769,-0.0923488327970001,0.168672619600994,-0.0397499825933493,-0.0370142819534916,0.0747097808725515,0.00461507487650403,0.00392855790779001,0.0769740738682179,0.0146138598172085,0.0133517996346361,-0.0131684680530156,-0.0637198760960302,-0.100476466886693,0.000258297494846793,-0.0731897814163227,-0.0679167591821897,-0.0651454889971877,-0.0619764927752323,0.0688857562089211,0.00610451474130564,0.0419278182773793,-0.0128279749620081,0.250788635022305,0.155300430024837,0.0975333834152748,0.0314468548998153,-0.0133752437193265,0.18075898386327,0.14883456262904,-0.0289371362710975,0.00935502714497638,-0.0321127746304116,0.0637585501104106,0.0193834955070839,-0.0438694309468926
