"","GATSp4","GATSp1","GATSp3","GATSp2","bcutm9","bcutm4","bcutm3","bcutm1","S9","GATSe2","MATSe4","MATSe5","MATSe6","MATSe7","MATSe1","MATSe2","MATSe3","MATSe8","mChi1","MATSv1","GATSe8","GATSe3","GATSe6","GATSe7","GATSe4","GATSe5","MATSm8","MATSm5","MATSm6","MATSm7","MATSm1","MATSm2","MATSm3","Smax12","Smax16","Smax15","PEOEVSA11","PEOEVSA10","Smin15","Chi6ch","Rnc","MATSm4","Smax8","EstateVSA0","EstateVSA1","EstateVSA2","EstateVSA3","S13","S17","S16","GATSm2","GATSm3","GATSm1","GATSm6","GATSm4","GATSm5","GATSm8","bcutp1","PEOEVSA9","GATSv3","GATSv2","GATSv1","GATSv4","MATSp1","IC2","Smin12","GATSe1","Hy","UI","VSAEstate9","GATSm7","J","IC0","IC1","petitjeant","Smin16","Smin8","Geto","Smax35","Smax37","Smax33","bcutv9","bcutv2","bcutv1","Smax34","GATSp5","GATSp7","GATSp6","SIC5","bcutv10","MATSv2","MATSv5","SIC0","S7","S30","Smin20","Smin23","Smin29","Smin28","MATSv8","MATSv3","SIC1","MATSv4","MATSv7","MATSv6","MRVSA4","Smax10","Smax11","Smax17","Smax18","S24","S29","Smax6","Smin53","IC4","BertzCT","ATSp7","SIC3","ATSp3","bcutv8"
"GATSv1",0.0525045936302342,-0.103494709638373,0.212191382814059,0.0786607819155361,-0.120681593262804,-0.0380191237417576,-0.209703723958159,0.0763865928083921,0.0339420564163105,0.0190927669140432,0.0223897844962292,-0.0455943936105443,-0.0216245952017576,0.0274630086188602,0.0315838959651032,-0.0246015010934164,-0.00896130389330033,0.0347963919153497,-0.0411180108513361,0.069221467067098,0.0513395687241466,-0.0154006163535342,0.0696219455980278,-0.0433672991026547,0.0396417820612704,-0.0282371193771657,-0.00842134812119188,-0.00102132399457426,-0.0629980762546728,0.00113041920322428,-0.00962210364303777,-0.0900436046919067,-0.0227877998085495,0.0426253149825848,0.0404986338604284,-0.0547054188415488,0.0583080125897172,-0.0674413793787194,-0.0184016012382971,0.00796533786220688,0.0546512424963585,0.0367500401169372,-0.025243274554072,0.0338445800801111,-0.0230803419329897,0.0257482547624208,-0.00529110424269426,0.00958499576500548,0.0269859500964499,-0.0054583680234861,0.000962173246321168,-0.0350385590675736,0.0434091752275774,0.00795066824580825,-0.0327802659877499,0.145267316567856,-0.00688084858192597,0.0520478021635788,0.112818264236168,0.000123113302311738,0.00888824010279523,0.030850618722171,-0.00459271566668292,-0.153188139804181,0.0618027546879675,-0.0553900181390811,0.216811434587381,0.0930895373992551,-0.0170738890906133,0.0307298504273643,-0.081141656744683,0.11941119545978,-0.0633107587840152,-0.336624690097606,0.0317182579028965,0.160460441110104,-0.0678097660805504,0.188149048329667,-0.195395937952222,-0.0518045732560152,-0.0393315649052212,0.0477552859607427,0.023510474419029,-0.0110368921512934,-0.0333263946291958,-0.00657076093728236,-0.105359337710646,-0.0918814549573492,0.00834351861934637,-0.0457280952669566,0.0375830068903203,0.0823632615958522,0.0574814668297667,-0.168136059603065,-0.000251772030356631,-0.174264588290633,0.0306525640446728,0.00315584256431063,0.0160356085580787,0.0586457906888755,0.0242819871037487,0.0324654990614035,0.00567826705137187,0.0290377871588712,0.00926216298160072,0.0563447262145179,-0.0126204688661844,-0.023242562927124,0.00787840203432645,-0.0369303137200708,0.0487277912896943,0.194441849760519,-0.0183427183897014,0.0647510645808224,-0.0915751538719281,0.078947198140335,-0.0458874718551582,0.110746897094276,0.498387334753038,-0.00238955025503368
"GATSv4",-0.0215846882323873,0.0655179685232454,0.00454146171701429,0.182605747204052,0.210721870725534,0.176547496228996,-0.0881536455914719,0.117513438791888,-0.0435005354190517,0.0858408214862559,0.0419588036360956,-0.03054122917688,-0.0264046497277591,0.0351218840686988,-0.0110490270746516,-0.0297006764031333,-0.00634798790444842,0.0270546928005825,-0.0110224284908553,0.0274523778103654,-0.0333157204070706,0.0272051192899263,-0.0207771882280554,0.0386109449739711,0.0223742671878024,0.0204227750270359,-0.0270454802907431,0.0288315085315048,0.0705837666356461,0.128261263546951,0.168823324682688,0.169270329051224,-0.0180748072257073,0.0360182210360876,-0.135183479353484,-0.0594079280339283,0.119934381933343,-0.131325262113121,-0.0226144896492023,0.060259071077384,0.0263259977061002,-0.0285793361400431,-0.00320902120655755,-0.0994582762611327,0.0293811926827636,0.12305665144931,0.0795396247021782,-0.111095652902325,0.0366348579585849,-0.00396172559219818,0.0114628966494348,0.0646185050949959,0.00717986515628007,-0.0156260026351389,-0.0094901644140058,0.0392357447410769,-0.00908513185955825,0.0368040097150356,0.00599860058774072,-0.0295217597780151,0.0690432196312949,0.0184320224482459,-0.00127130942971512,-0.0319437323611572,-0.0521134735685375,-0.0837579035926945,0.105440499160775,0.122272763640321,0.0595543830097809,-0.0115337056494417,0.0915565732783223,-0.0135923968417807,0.0800186208772804,0.196104427650271,0.0241222464994162,0.0338991805149726,0.0202116065859327,0.042263522057677,-0.0904284305313908,-0.182382593064464,-0.00137166551135671,0.108799514585841,0.00059201336319463,-0.0194670594479042,0.055683886940742,0.102542570512563,-0.172961621580436,0.0190014164112837,0.0896062849225687,-0.200931556960116,0.0767067625718789,-0.0800942010462863,0.0417510302999334,-0.0535769182692527,0.131785525479788,-0.127229404517985,0.00665410171819534,-0.00692384487747709,0.0055314707856267,-0.0706539224964456,-0.0342090806987232,0.00720809043169242,-0.0282971421990764,-0.116167527877863,-0.114267589818039,-0.0258837423326636,-0.0266757667310799,0.0956951743932433,-0.0134661452521697,0.0562271069441427,-0.0196119101096431,-0.424363233945129,-0.0802169486275775,0.0946209866362493,-0.281069123124081,0.0983896912483826,-0.0564562631038693,0.105902578556139,-0.0470799113311587,0.0036027178183633
"MATSp1",-0.0454851455990633,0.0623062332969408,-0.180769552268822,-0.00635008513125176,0.0517438290118673,0.103938518859634,0.201974432774021,-0.125493303322819,-0.0940171130519548,0.082184353397628,0.0549388773764551,0.0278404525560029,0.0390097491076172,0.0510981334770204,0.0541483967437295,0.0520171560888606,-0.130856709653674,-0.0222720016620597,-0.00920667183837139,-0.108899739071877,0.134755074250172,-0.0637179425981956,-0.058597562491051,0.0343922707241039,-0.0395406281603174,-0.0628625601946525,0.0258238935784287,-0.0030588773015191,-0.166028592408185,-0.13113185348144,-0.0231521556502713,-0.0521150491523003,0.103541901270417,-0.0371195441323933,-0.00995086659715384,0.025151641409854,0.0752823581908767,-0.134569490575251,0.0286802498325358,0.0530082687026929,-0.0878526917510457,-0.0645156481513253,0.00788248641799288,-0.0397635587437788,0.153414150684278,-0.0214771176322063,-0.0463511085840644,-0.00799210834234085,-0.00492133232291979,0.0462540554980015,0.0982286124444582,0.0800165617796898,0.013739149206527,0.0583101473284707,-0.0675303059218706,0.268597862268977,0.0305085119549667,0.0450411416019511,0.150155742078684,0.00996698968762298,0.0292669711183798,0.007531491584681,0.0384825161823825,-0.105766729017121,0.0639811451937989,-0.0106875585166001,0.169633786282472,0.00885971572162448,-0.151502603739218,0.00624156382197835,-0.152589216904176,0.0724536425474674,-0.0882536187031727,-0.248036527323111,0.00060746284676127,0.11124988566011,-0.00408507219636658,-0.00782110448980338,-0.123509478025613,-0.105836508908767,0.0263623680845454,-0.053738586537459,0.0449453841805391,0.0178707378389897,0.0457867006033972,0.0417618791029342,0.119010385023332,-0.00208624554046133,0.0557750118050876,-0.00457688370481673,-0.0384695501303343,-0.010417271968734,-0.0486120088301654,0.0533223750507351,0.0149512659342426,0.0812758493611308,-0.000958332032249919,-0.0439769781832389,0.0271117719956457,-0.126724021493522,-0.0378134047427831,0.0368538038179577,-0.0348990801373503,-0.153381848743379,0.0143986691220387,-0.0411882159492472,-0.0189969575580038,-0.058487514023368,0.00882450833138286,-0.0658655053865157,-0.015250121454919,0.108020328252793,0.0150683876078398,0.136200009035134,-0.235231559453795,0.0809150313399383,0.0112398800217197,-0.258386749869055,-0.290798649537435,0.00293943052875723
"IC2",-0.126221703568014,0.127416206039528,0.106215810009863,0.0367273506689165,-0.0941628025128584,0.0186006389154619,-0.0719740084050591,0.0362183041755151,0.00981172157669817,0.0485881370460678,0.0576142391980085,0.20543956474116,0.09045741437605,-0.172398082589392,-0.121312350936377,-0.00850817492568177,-0.0189666305317172,-0.0216001386444626,0.0295156580581156,-0.162617814119468,0.0933450789370297,-0.108725948560204,0.0872763151247124,0.03352335783892,-0.0371604635127135,0.0331505085702105,0.0047891133088895,0.021063719531864,-0.0273122129748508,-0.00586266013082988,0.0157944586371274,0.0019331865580235,-0.00112290839851382,0.0292935313589646,0.0124108947970203,-0.0357803726225022,-0.0403049759886456,0.0183195104684909,0.0216048569005508,0.0462866783081342,0.0151325460069644,0.0387608422693365,0.00130126669921907,-0.0282983350137675,0.00912374750532082,0.00979405690251871,-0.00883846511412631,0.0304886021657919,0.147491223052564,-0.0632227475796303,0.034118919646081,0.00654090776485225,0.0289243777962004,-0.0183012465517981,-0.0103500923794747,-0.0167894591328603,-0.00043179851352008,0.00902389881961252,0.0256134260386525,0.0411814108871029,-0.0220904256332762,-0.00792740980856853,0.0581521361149731,0.0245956773487854,-0.0231158577271185,-0.0441469227213345,0.0359620618623864,-0.0789928320473576,-0.0302143001578242,-0.0362160917343648,-0.0393922878825531,0.245910557463852,0.136631480837722,0.00953262018968958,-0.0879216494378514,-0.0831047096207589,-0.0392013215654849,-0.205842026940784,-0.129983461234799,0.0709516153837623,0.0805396810370505,0.133470050004768,-0.173860647193256,-0.0470367776157401,-0.0819567675232717,0.0149254997499613,-0.0306026969823844,-0.000843773755516843,0.00838642922322044,0.0409572473085625,0.00559561350018489,-0.0228747415170369,-0.0733179856694521,-0.110788672530788,-0.0269695075578789,0.0196356433204691,-0.0399159124726611,-0.0435837994938995,-0.115203069013796,-0.132372312368119,-0.0341702888603935,-0.321216973985104,-0.14427858291626,-0.0557648969017906,0.185429556963206,0.128429714746101,0.0264467330273106,0.0162822462904191,-0.311768953175919,-0.28290301026554,0.0753079304582937,-0.107531531158978,0.0733572799225439,-0.0854241468332613,-0.00291971116944168,0.0470107782997873,0.207032589534236,0.0400852007557699,0.0231948210070641,-0.0582707717765798
"Smin12",0.0134908833428756,-0.0833808967923892,-0.171615851431587,0.0680665978500282,-0.0137754881298292,-0.0675609349956357,-0.0288583772180673,0.077624552515801,0.0331638984935518,0.00829529279018753,0.00831416127818731,0.0508654787201852,0.106158073717021,-0.0361162219411056,0.0838247474853032,-0.181363027941903,0.113469836062088,-0.278482647910263,-0.251487463796526,0.174340794590045,0.0771533157313241,-0.0802892569312846,-0.208983447125965,-0.0153696707674445,-0.112525810943976,0.00588749647425943,-0.178330734554256,0.00310832333787194,-0.0281251716727143,0.00243775597068498,-0.00439226428622703,-0.0428165546415824,-0.0523206263944224,-0.0675000424608405,-0.0305584924170268,-0.0174792446776366,0.0357836754926029,0.0973239041417027,-0.0829032045652732,0.0946134669330055,0.0611270258581373,-0.0131333420105935,-0.062303880130871,0.0295684325642611,0.0548160355872019,-0.0367133265752665,0.0707842807802063,0.0102428768381667,0.048852440619174,-0.0425140634706232,0.0122508226597603,0.0164178769968497,0.010363440625008,-0.0213795389423701,-0.0176055920202997,0.00100511130496717,-0.0134372121718209,0.00178687034125076,0.0275562531925796,-0.0437085504889972,0.0396247083706095,-0.00710005113141734,-0.00121434680259079,-0.00400721794738106,0.0565243897707303,-0.0481064453044221,-0.0272610998952063,-0.00348013649752266,-0.0166006966294713,0.105118203697088,-0.00744456232494977,-0.0818621995954295,0.0254767353330123,-0.0221935721532497,-0.00195711206815827,-0.0392165083921295,0.00549316810129776,0.013487309752119,0.0415642097410676,-0.0597039567185386,0.0134003095788429,0.0337602703840116,-0.00741269516057147,0.0911147300900424,-0.000514823116513472,-0.0112615726173176,-0.0214954254063119,0.0211174679184654,-0.0299985986216729,0.0616636827858805,0.0525089580627984,-0.175229928308151,0.0202660756429419,0.181686906159427,-0.245117051232082,-0.190223088954639,0.460089338804173,-0.247436321724023,0.100822874591235,-0.0242704478780056,0.0265570998109303,-0.0820355502919856,-0.13827859175767,-0.0429819742328603,0.0866080382319837,0.0368945686476316,-0.00183621627960704,-0.00608307701605539,0.0162988790978379,0.00366892037130007,0.0746533855013691,-0.0178236517470245,0.00736449708591826,-0.0254067852977072,0.0017855046855433,0.0137600930033132,0.029785926337104,-0.00152861859876277,0.00477066702332753,0.00705129352708351
"GATSe1",0.0766776682879695,-0.096601536254298,0.186564900788165,0.0806967789343843,-0.138773001842272,-0.0173481987137432,-0.183731803694028,0.0535155533802952,0.0162171056385105,0.0360770882206126,0.0314415453135802,-0.0423827260921544,-0.0104486219938939,0.110408566515864,-0.0039568083291465,-0.0171735731164354,-0.0857839625776648,0.0505098639793892,-0.056848408491948,0.0196656982820519,0.00653291012113134,-0.141106875517945,-0.014922117727586,-0.0228962383724578,0.0336611183746702,-0.0261432855019477,-0.0405420667355098,0.0200118995498303,-0.118909491351692,-0.0782407680140355,-0.0249810019023877,-0.10251448813591,0.0652994588189267,0.00449696754549824,0.0291823866576923,-0.0482256009701815,0.0807461037240373,-0.105313884672232,-0.0355756220206667,-0.0258275496949869,-0.0669893893185625,-0.0424129807214508,1.59773171698629e-05,-0.0218280587527103,0.0844616340996882,7.18029775249733e-05,-0.0459056563606657,0.00900237469739982,0.0111500201706157,-0.00376882509087766,0.0793112274910917,0.0565099458558165,0.0399946554323564,0.0362993056364891,-0.01732222940635,0.183692266175397,-0.0094574531325948,0.0632752567692713,0.187029220760454,-0.0399433420087346,-0.00490940554680504,0.00931550312559521,0.00943580290315861,-0.125569757570795,-0.144984060050301,-0.0772031761476087,0.120986992955438,-0.0193087547655839,-0.100535589956429,-0.0346915478839139,-0.014785366221239,-0.138737808058348,-0.141286040763815,-0.100884942393273,-0.220135467031043,-0.0910193574816195,0.00926301762446316,-0.150294330823243,0.14272056393713,0.0619059221928181,0.0222991736117845,-0.0276243702513299,0.0227374621314722,0.0131178102181675,-0.0151424234313916,0.0911350400398439,-0.0857612072498856,-0.00817740086689212,-0.011911348974411,-0.00619021926774732,0.0287410473013648,0.0593371959872505,0.103404798073095,-0.0588778430647171,-0.0780146408262732,0.00288629984890706,0.000961698513966563,0.0370305033703391,0.0133623039189424,0.155825402270851,0.0928276389524824,0.0117960113941624,0.0473220711306634,0.109939299450739,-0.067181592353947,-0.0570632450186309,0.00667458357681495,0.0922600878301632,-0.0580910460422715,0.0652970509663695,0.090047993578345,-0.296300121394414,0.0215940735205637,-0.243848929438552,0.271490804722757,-0.123279928219613,-0.0338974692189282,0.072084508040481,-0.285160037838488,-0.00675701470134831
"Hy",0.192856812465166,0.171021781964802,0.0312513510065679,0.0108481840585886,-0.0781138088994636,-0.0128898129430109,-0.0241857974545221,0.0426068367308023,0.0162959733114643,0.00617412151313752,0.0152502774513712,0.00514988043206399,0.0312859564509276,0.0254839847917443,0.0280957551959821,-0.0443416708546936,0.0700055928118672,-0.0209448062532068,0.0316804742192898,-0.0519955408340204,0.00260064578169729,0.0296959490149186,-0.00670383919473607,-0.0171621098082552,0.0167650813554802,-0.0166364842671004,0.023477746464426,0.00499020342070243,-0.031654455189947,-0.0236731219873165,0.0048447651694741,-0.0636798235838689,0.0549060937252096,-0.00854083164659139,-0.0341266163445117,0.00875969032168732,-0.0124476842096087,-0.0418115151724242,0.0258053799038953,0.0951972414519595,0.0347507303377054,0.0722159660070539,0.0337926238204976,0.0337106819184435,-0.00470650143751156,-0.0264447195470306,-0.0286971477454623,-0.0387308658099375,0.0315249134420603,-0.0438730575345135,0.0372139362520476,0.0296499146946127,-0.0121406347025937,-0.070571511672305,0.0180783007956403,-0.0228846547830891,0.00642064064200069,-0.0171741997069898,-0.0110160038738668,0.0172273417313293,-0.00299358438622442,-0.0126947209744982,-0.116052871813533,0.0353658613514708,-0.0155237074660795,-0.107151480092298,0.0506231836531155,-0.0521795944465047,-0.0570800614237781,0.00174032688868183,-0.0561438557664806,-0.0831914452640337,-0.0261692944976805,0.0113057273135559,0.0643891936325668,-0.0139046103822438,0.0475555252919709,0.0284843442451108,-0.0689849135621544,0.00203907981082712,-0.03606119606292,-0.0710924477627068,0.0213106029891347,0.071250132391612,-0.000813887234625755,-0.00694613278099864,-0.0938050335304771,-0.0677225410298987,0.116917114313228,0.0541586932067512,-0.107015702854334,-0.0221968660137835,0.11711826430514,0.132747300941509,0.0148914030488389,0.0166482881963497,-0.113751061466214,-0.160348375287346,-0.0491457675133712,-0.056661003047669,-0.0313160804546196,-0.129880634484763,0.14480571061396,0.0586326096292968,-0.0293495151755981,0.0121241410991706,-0.000411897443959331,0.0417079963735896,0.125870276572189,-0.027614248455787,-0.127866260612595,0.0614757153172983,-0.665073535886448,-0.182357370175727,-0.0629209064278956,-0.0404187619169356,0.332767121830303,0.00719089718652329,-0.0137323881313934,0.00964059176961135
"UI",-0.197582998087754,0.103263395429653,-0.00638646313254086,0.10345521654657,-0.0698937872303944,-0.0128683237064049,0.0275215791544907,0.00248181848034116,0.0237465892971895,-0.0570299803623046,-0.0576108449082063,-0.039427271086037,-0.0647706364052845,0.0288844145832203,-0.0213560149372495,0.0526321838318068,-0.00058451162040511,-0.0220441376699758,0.0173558047267688,0.0335490135647738,0.0503732670175354,0.0469899568032532,-0.0887861907959626,-0.0294076527382598,-0.0657862783156508,-0.0228520751861816,0.013050020431665,-0.0483486198253334,0.0366589375523948,-0.0143646380425897,0.0068672920772667,0.0201227639125595,-0.0788963717633777,-0.0506805472606088,0.0464263954223668,-0.00113098347478394,0.0079479932459499,0.0117177089071105,0.00174263953389959,-0.116177882178526,0.0872691515694323,-0.115070582187601,-0.121807964067309,-0.0852842279480636,-0.0358575630402246,-0.0211954585867948,0.0795527322510409,0.0693316774173985,0.0314316335306591,0.00576744050698393,0.120363499689348,-0.00316070390853436,0.00538131765273646,-0.0867598138244106,-0.0698042803125442,0.0022321513076086,-0.0582226509585835,-0.030884982809987,0.0576943193548435,-0.0455342217791834,-0.0123832173164549,0.0127105329795883,-0.0151680284943253,-0.14355715603714,0.048768848749615,0.0898382743163209,-0.0902331852427726,0.0479777335010111,0.128892392609851,0.0761488904850521,0.141880846501912,-0.0565824428790649,0.0637423857900899,-0.141245524059643,-0.0278162254875416,-0.0942127413630401,-0.00187111285901312,0.0888448291800788,0.0972930543045109,-0.0416290180406991,-0.0227518323438523,0.0265704667026849,0.0811170703484408,-0.0251261488221825,-0.108117724729831,0.218654413879482,0.163682871224433,0.177825264552443,-0.0102746330186422,-0.0705268345005536,-0.061570683002378,0.128333159783831,0.208260266204621,0.0327150440922503,0.00165057521456904,-0.021548256962418,-0.0332508604921565,0.102732727580292,-0.052762185533164,0.0299678240929897,-0.0455652626180094,0.0492367698902853,0.0948099910066945,-0.235208242252989,0.243664245183554,0.155279400155736,0.00622549826835317,-0.0345969114058352,-0.0576186390043333,-0.127269882669695,-0.111639391375375,-0.0587927417324966,-0.244103667155946,-0.0638713484391994,0.193784619609279,0.332958557267087,-0.130128404564076,-0.0543678128751754,-0.00550245799928733,-0.0195584338792145
"VSAEstate9",0.0103205053638523,0.0403550580315754,-0.0300401042475016,0.00950523395102889,-0.0636992329848368,0.0254568785764092,0.0440731311312073,-0.010128625516223,-0.0279505180594385,0.0305986797577056,0.0512031919633351,0.0192496302940218,0.243719192531479,0.361419740281534,-0.140814831331565,-0.0369528570959204,-0.116391462956374,0.09533669321993,-0.146490632052564,0.1836092365532,0.135939346475127,0.109134585731442,0.278191330716925,0.0985655698232501,-0.0709857103805743,0.00803101061242462,-0.0455029836739197,0.0199563134462843,-0.051562607678784,-0.12678734739928,0.0110663355845002,0.0137752030980694,0.0420366253933962,-0.0665196517636785,-0.0128852486222135,-0.0146983061904667,-0.0438517734005938,0.006332536182379,0.00194739608045887,0.00340358078488261,-0.0790862438100154,-0.0613253929343838,0.0219886015777264,-0.0387070969717367,0.0258923891578479,-0.0513425743615608,0.00525767459997067,0.0391199100095646,0.0131934320955929,-0.0222986809836889,-0.00377939551470047,0.0679885333791333,0.00796540965018555,0.118557403084046,-0.0227608227372664,0.0403980276846238,0.0304565811942721,0.00530437896253283,-0.011921278871604,0.110955753470238,0.0467286509950683,-0.0493777735685391,-0.0891239637305228,0.0491123603645934,-0.00424556957213842,-0.376286286438849,-0.32669185038347,-0.164780615838392,0.322012979916671,-0.142415047768471,-0.00646652025207505,-0.0453560146406531,-0.088726865209086,-0.0165234552105784,0.0911771754730319,-0.0193005493399896,-0.0617738737678582,0.0809393635195395,-0.0848104175715212,0.0309040582022343,0.0489724863544769,0.0474777771173785,-0.0189674540020468,0.00275980515607551,-0.0921468396825992,0.0458868706169017,-0.0224905161748949,-0.0175278776865034,0.0184329151917915,0.00124270562347333,0.0302137979491171,-0.0109093702437766,-0.00515131723304382,-0.0323403804052996,-0.0124412976494705,-0.0474041675850531,0.00531877018974376,0.0409734390705508,0.0178404579775841,-0.0173183180563419,-0.0563170527841617,-0.00262694972745234,0.0531604302756178,-0.0339861763078263,0.0561703339336654,0.019441852584181,-0.00362064191645966,-0.00147374909553497,-0.0244576850935488,0.0480581683428282,-0.0224297474921473,0.00403400522266046,0.0418012840129136,0.00681695420779824,-0.0199572488931315,-0.0143480997001576,-0.002180679981451,0.0119347435012291,0.0100068149370578,0.00172622503097166
"GATSm7",-0.0852647011312203,0.0331413159352189,-0.0206372392669065,-0.147061409111725,-0.0893328185263248,-0.0216665064390311,-0.00210185539636018,0.113902201302778,-0.0591310832302728,0.287779893750557,-0.0222765121087071,-0.0245691652168391,-0.0124435359986968,0.0648731839158631,-0.00704428598931391,-0.0586186337857651,0.0128622841080247,0.0484545591726181,-0.0350130873447661,0.0477112377729203,-0.00287162454340859,-0.0380941752075592,-0.0508056738385451,-0.236562547295482,0.106607840698278,-0.0641262816604904,0.144427792267338,0.191071487997767,-0.0949078918402118,0.0406384699709019,0.0435476949432711,0.0920592299137253,-0.0983826713765728,0.0411768400276187,0.0011793517747497,-0.057273629681752,-0.038715831890353,-0.00785236529132744,-0.102162049300038,0.0342926910029894,0.0337431917827313,-0.0716298578729079,0.0916024182799447,-0.0191491256615437,-0.0165568542710481,0.0493555420821271,0.109785917288848,-0.0292067565715067,-0.00583434689418984,-0.108825289398271,0.163581644131982,-0.149401698376329,-0.251653718396193,0.00433143265290757,0.106957895387534,0.0705584178525061,0.100207036040593,0.104793923095387,-0.0209234104545331,0.013965049385393,-0.0694737305697397,-0.0666323866024265,-0.0164049433948191,0.0755154301875585,0.000708234741285395,0.104142538894162,-0.103716095712598,-0.0489677384660023,-0.069460680095206,0.0181769741139353,-0.0373832489767818,0.00577922436862711,-0.0187836411848287,0.0382329739629059,0.00156416846901356,0.0197241831339989,0.0103702914387116,0.0244770386600594,-0.0652179650925626,-0.0832457976172579,0.193144446948336,-0.111172873654117,0.0643517457599807,0.0029721499149696,-0.241639800894156,-0.103173723456166,0.00312573946456275,-0.021192534695838,-0.0937837584021741,0.0528140735197257,-0.0161179758070261,-0.115934913048034,0.228189923047472,-0.183070695571073,0.159719017721695,0.201764247900492,0.170860261337166,-0.0369378256438941,-0.00306630577604444,0.0835665651240046,-0.0723554698465169,-0.0318566863223884,0.0200378048594541,-0.0584847287988969,-0.0590007657344196,-0.00382399012936366,-0.160242520830033,-0.175678938435415,-0.0285851955353196,0.0110494783979012,-0.0214131044241387,-0.0182888375435946,0.00789438314521915,-0.0432171941908383,-0.0140933586068566,-0.0147213897109047,-0.00534086883653149,-0.00291181009510757,0.0069656303607497,0.000781837990340241
"J",0.161858229233293,-0.0153026202157522,0.0900398536309711,-0.106140247706682,0.0747165535378575,-0.01360772345188,0.00157557803011615,-0.0405832234891502,-0.0441448731930601,0.0398745532675124,0.036634900566991,-0.132674694860045,-0.025828591143327,0.0361274969771922,-0.0791100103556672,-0.0489762187862451,-0.0181447111026498,-0.0734577211407233,-0.000345851098279219,-0.138721755101319,0.110979908293521,-0.0015202122620993,0.083421788328831,0.0299325444005876,0.167526851816341,-0.0167510192656718,-0.120806164668914,-0.00186299345759422,-0.111091276640987,0.0708525109286035,0.00764952964971972,0.0718005188122502,-0.0079641030890276,-0.00372538799184297,0.0200833016016369,-0.0512869140140456,-0.016349897804996,0.0704598776389187,-0.0326612904047513,0.156533443800292,0.0131238175965637,0.127353731912405,-0.0313214409745961,0.0269210501310088,-0.0371635070491063,-0.0492104186434677,-0.0552954375501507,-0.0321018824299445,0.0712672257553707,-0.115635299165674,0.0442460645914603,0.06992260927172,0.0736343199514654,0.0230911221164194,0.0100610470311823,0.251287049997778,-0.0033121117601833,-0.150982196716228,-0.0743592269879813,-0.199282554643127,0.0725326736773686,-0.00028631876002849,-0.0357977403112182,-0.0636116778005515,0.226037978893714,0.0198877797182833,-0.221475191221998,0.0550414906871951,-0.262673010423974,-0.0623723809387674,0.397348789770506,-0.0804447217009516,0.189000632563221,-0.0697122499405047,0.106739296774885,-0.0715051504336863,-0.231217636239917,-0.0961792836506851,-0.00300525545557169,-0.0200339153783545,0.0584271579818582,-0.0791206102721457,-0.0103855898161855,-0.0852583099657776,0.0488561906711528,-0.0514373827481622,0.079575734060527,-0.135140540468847,0.0022473261567041,-0.0626863746731957,-0.0380683557191253,-0.108482441869583,-0.0465599059486963,-0.0280869741960053,-0.0322751355008924,-0.0414880765883598,-0.0280077110452772,0.111642108499611,0.0422758800760581,0.0337278355797301,0.00471476080924624,0.0144570167537125,-0.00851687549844909,-0.00959140182130175,0.0394870677919103,0.0257771228786679,0.0098168097596084,-0.00418545643562929,-0.082849002775102,0.0961513519186425,-0.0173187794721304,0.0105710755488066,-0.0323333436978645,-0.00922909380934302,0.0184274671254769,0.0483051028527855,-0.00393155230427837,-0.0052560622326371,0.00389273452941954,0.0100777768203594
