"","nH","SCount","NCount","FractionCSP3","MolLogP","UI","AWeightHeavyAtom","qed","BalabanJ","petitjean","Arto","mChi1","Chiv6ch","HallKierAlpha","bcutm1","bcutm3","bcutm9","bcutp1","IC0","Cfrag16","Cfrag24","SEStatefrag9","SEStatefrag12","SEStatefrag16","SEStatefrag24","MinEStateIndex","MinAbsEStateIndex","EStateVSA2","EStateVSA4","EStateVSA8","EStateVSA9","MATSm1","MATSm2","MATSm3","MATSm4","MATSm5","MATSm6","MATSm7","MATSm8","MATSe5","MATSe6","MATSe7","MATSe8","GATSm1","GATSm2","GATSm3","GATSm4","GATSe1","GATSe3","GATSe4","GATSe5","GATSe6","GATSe7","GATSe8","Rnc","Mnc","QOss","QHss","QCmin","QHmin","QOmax","QHmax","MaxAbsPartialCharge","SlogP_VSA1","SlogP_VSA3","SlogP_VSA5","SlogP_VSA12","SMR_VSA3","SMR_VSA5","SMR_VSA6","SMR_VSA10","PEOE_VSA1","PEOE_VSA3","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","PEOE_VSA10","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState6","VSA_EState8","VSA_EState9","Hato","bcutv1","bcutv2","bcutv9","SIC0","Cfrag7","Cfrag53","MaxEStateIndex","MBAm5","MBAm6","MBAm7","MBAm8","MATSv1","MATSv3","MATSv4","MATSv5","MATSv6","MATSv7","MATSv8","MATSe4","GATSm5","GATSm6","GATSm7","GATSm8","GATSv1","GATSv3","GATSv4","GATSv5","GATSv7","LDI","Qmax","FpDensityMorgan1","OCount","ArBoundCount","Chi6ch","CIC6","MATSv2","SPP","QNss","NumRotatableBonds","IC1","bcutm10","HalCount","CCount"
"SMR_VSA3",-0.0590582033318952,0.0152419779912357,-0.0803580284614942,-0.00449293634063544,-0.0177750072457968,-0.0167744088869888,0.0505961440914956,-0.0528480527332347,-0.129790916744795,-0.296070360990808,-0.0473285434624259,0.0519227265589048,-0.0440458675372023,-0.0890640769953289,-0.0133937503087058,0.0880484935116755,0.0223758198599596,-0.17557120272466,0.077083815877664,0.151298841391876,0.171991086521255,0.0616928258197935,-0.162867629543631,0.0157549086739714,0.0261941715001081,-0.0949613307092079,0.0319573640285662,-0.0704427453442236,-0.199448496698475,-0.102571780542516,0.024760394135331,0.0183924851364718,-0.139833262782536,0.00389300342205338,0.0355145663913287,-0.182074258975867,-0.0926546557527439,0.167119959079676,0.0941113398164318,0.0153567427085239,0.0346300247883795,-0.0669140930489637,-0.0464314931163297,-0.24826237921977,-0.103345743707459,-0.0758921366426184,-0.115889133005043,-0.268983204201792,-0.100461069786488,0.0269673611470991,-0.00320005806686163,-0.265011773363718,0.0523449561076979,0.0782479888314526,-0.108793557317268,-0.186725100771647,-0.00607705722122155,0.121608407976986,0.192487451739512,0.11089267415541,0.048985699113926,0.0619922004931749,0.047389670361326,-0.00598148984220359,-0.0306681485048016,-0.128722552035007,-0.0345499904786656,-0.0803730726497961,0.098535327986124,-0.0226911510347296,0.104580408860885,-0.0698979463705764,-0.133840026897433,0.144711701437051,0.0309490221360265,0.0643358489276936,-0.0576754822649625,-0.0860093355754671,-0.0574777860120906,-0.0231046599028827,-0.131869014882571,-0.0462860040955779,-0.0686793120283431,-0.0693628755988297,0.0628681241345869,0.0509213697397592,-0.00908377543304396,-0.049899061916509,-0.0217520736482659,-0.0167745125755612,-0.00867864519689679,-0.0168201758261403,0.0270983975362141,0.0266545972831394,-0.000856607872612171,0.0430465401774767,-0.00440826118819897,0.0194161126326657,-0.0148152837104884,9.08344489023464e-05,0.0315206584208751,-0.0316869922684254,0.0781347277718533,-0.0341871971074717,0.0253457205864623,-0.045232949660833,0.0446184437936042,0.0309515517422824,-0.0247317419554647,0.0288545442290629,0.00200720676572132,0.00161876796228552,-0.0439131727724058,-0.0347132723583106,-0.0500412805620682,-0.0396615260734348,0.0301718473118217,-0.00965808185462737,0.017436420593262,-0.0155702533974241,0.0387805967646567,-0.0260887883851572,-0.0562532775027346,0.0475951347594339,-0.0162151517865838,-0.0337473427593628,0.0198673204583718,-0.00682059096058792,0.0137555324292593,-0.0259772798390811,-0.0194332942747216
"SMR_VSA5",-0.0671870115760975,-0.1911676971789,0.0852785251479103,-0.045272056943267,0.104112552948538,-0.022385146860495,-0.0910744011401818,0.0588279818744247,0.0389223279485779,-0.0195632588817861,0.0145588709641965,0.0478148490641111,0.0167935194460776,-0.00113015225017852,-0.000188451146722749,-0.025204924335236,0.0894451987819004,-0.0557450464178062,-0.0850117810129042,-0.0551595173069252,0.147710115317667,-0.084129026957274,-0.0545701338872653,-0.0127221318810354,0.0514575365375889,0.0226702319283082,-0.0156224979098323,-0.0223951534661201,0.0493534367321869,-0.0725744287563185,0.00419946072357257,-0.0274670660671731,-0.0377452412897479,-0.00282019285573768,0.00335446337338939,-0.0274946053629478,0.0450939905289385,0.0198108232694103,0.0203843082206697,0.11657691042654,-0.0788591422057482,-0.0627117910815455,0.0210554780827001,0.0292299929223878,0.0701042628370419,-0.0430344945395622,-0.0368860088840047,-0.0110435750211697,0.0526174944095362,0.00708065932328386,-0.0230606670809166,0.0430836723062001,-0.0175287074446216,-0.0716549312596985,0.080776041632674,-0.0442152689789993,0.0565841690813195,0.0246830275292933,0.0200771375756852,0.0333357464670789,0.0513951432467274,0.0182849642944361,-0.0403705986017228,0.065428093031593,0.00160403393973433,-0.0203954553324059,-0.0356157871712689,0.0116007802250451,0.0387896830604248,-0.0210423974488559,-0.0266675842174141,0.0578495370764226,-0.00496620463154726,0.00201768324214293,-0.0304642308414135,0.0500052372380871,0.0920389863640552,-0.00989401060608807,-0.0603289972039219,-0.0135657455848276,-0.0329571581258884,-0.00789222092424293,-0.0249771922247703,0.00593301169128405,0.0496078487205584,0.0648954687576538,0.0197447823744742,0.0126800756712325,-0.0281539393902679,0.0531899730627352,0.0101304497227491,0.0735941058242529,0.0219417711011339,-0.0361301198909017,-0.0292610150163619,-0.0610769388078106,-0.035793445934943,-0.00424435203607665,0.00411287560601848,-0.0946126409212091,-0.0870103959291815,0.0595356171761475,0.0500561230813572,0.0922828744051667,0.026254197916804,-0.00817414153344097,0.0237142397802108,0.0492185612056015,-0.0289681545894206,0.0487359902098448,0.0212757951919162,-0.0808287950283878,-0.043881243584231,-0.0469528659069079,-0.0947626768065362,-0.0218201926103679,-0.129231614627286,0.0955158810549436,-0.0902102082397649,-0.00455122817215286,0.00585800256261761,0.345144909136702,0.218322821029454,-0.178025327787368,-0.0253424480941367,0.124841472516289,-0.177684791822262,0.144607681764905,0.520184935498015,-0.295564122291447,-0.128173319098305
"SMR_VSA6",-0.0605104187939336,-0.043597015111021,-0.150063004545863,0.0136554894806941,0.123113005455188,-0.111231120270947,-0.0352670355053273,0.00786966745387331,-0.0688296281273938,-0.0922726661209115,-0.153954112122183,-0.0838519518922569,-0.0105421132908133,0.0516542481927833,-0.0836546044809541,0.209787230394269,0.0210837733401924,0.00846347873308336,0.118365491687852,-0.0457089022756905,-0.1378790293815,0.17641643130478,-0.000103354818538031,-0.0199908397835787,-0.173422813943801,-0.04537019822843,0.0216323599929786,0.0760466537898535,0.0191248920522844,-0.00995448213712913,-0.0344135786796585,0.135658693190283,0.0297321804008342,-0.00681665158647434,0.0219720607740399,0.148977855929617,0.0271978294167707,0.021419179490447,-0.16292806816547,-0.0262411272943778,0.0776507596830543,0.0894264919647671,0.00758012216063049,-0.074698779063018,0.0438515160245164,0.00248810293615663,0.0350759347394499,-0.0337355829868196,-0.058926360323248,0.0192118917915671,0.0408655684934334,-0.0978112407104826,-0.0818583758142788,-0.0365705056354533,-0.0516889429624414,0.103981913174386,-0.0153516556239608,0.0999107411509571,0.044939037403434,0.00620418512515404,-0.0724546615159894,-0.119844655968612,-0.0325755426237381,-0.00748618900195615,0.117063402429086,0.0412424214577061,-0.00832123934123027,-0.0110511571254839,0.00185041254334433,0.0237997277422022,0.0164632603531213,-0.0536464266636523,-0.0530868504990906,-0.193189041134721,-0.017392523057046,0.147144737552564,-0.365990245677772,0.0986462615759019,0.101688948466854,0.0233749299647751,0.189625994150717,-0.0217581529490275,0.0345283988837016,0.182518781681048,-0.203866219638007,-0.0113181670272824,0.0251223764234125,0.0251040007001258,0.000721632534355929,-0.0787160160094366,0.00478729753856503,-0.0762854708885821,-0.0404062285525121,0.0507659553636128,-0.0103807419786679,0.161408252738287,-0.0449503918050403,-0.0244287090682814,0.0569991187103868,-0.060459006642016,0.0357265227388808,-0.129637980498084,0.0447850197774425,-0.0800768279316605,-0.0285893857739652,0.116427622891139,-0.122137522044568,-0.0388500092355297,-0.059014713529846,0.0512440120493587,0.0200518494761498,-0.198475107421006,-0.0634357005732699,-0.0382783691982208,-0.0555841557886218,-0.0998286001258189,-0.0199026595103096,0.00300550185180856,-0.0227996940133678,-0.0161956932237554,0.08861090138321,0.00966990094171259,0.0668607054582032,-0.0396218719368673,-0.0334937594806019,-0.0360276355027395,-0.0624554021360039,0.0378078198555633,0.140032803554518,-0.0762886046535787,-0.0451199802767119
"SMR_VSA10",-0.0667967475689054,-0.000915925476024621,0.0132674550551666,0.0955942723126259,-0.0404191755437739,-0.25757749691183,0.0939158076478242,-0.0991281218794723,-0.18492797907447,0.160769977375181,0.118908859392939,0.0794594522807729,0.0348121694069338,0.0249860191900785,0.0134892753475105,-0.0685939147885677,-0.0422514031380572,0.064252667194663,0.0339972987526636,-0.0446516436135982,0.0369586524512349,-0.026543995529264,-0.0681028924372021,-0.00189927705469556,-0.0878850375988377,0.0828390030184789,0.0178933283963417,-0.0448641209278046,-0.0512554823690559,-1.58287202019192e-05,-0.0145977829179867,-0.0751115481213042,0.0515146417058809,-0.0160012608693542,0.0835929575534606,0.0361628821967739,0.0146242000271543,0.0679749426964809,0.0117841987222854,0.048040211577982,-0.183149032271123,0.0871764935022635,0.00603023451616383,0.0294221427911851,0.0272085275559982,0.0244534152231264,0.0351565810575655,0.0182763753923391,-0.0209109481278217,-0.0887994847857809,0.0211985551791672,-0.000601951500335726,0.0605971431610844,0.0751162446683957,-0.0106781799133536,0.0347333927721217,0.033827723145587,0.0998742268791002,-0.0752106200871116,-0.0557551369299709,0.0254325803049559,-0.109958570585922,0.0257589198807152,-0.0811379466804556,0.0952772772803912,0.0492375743464214,-0.0665724618471218,-0.022570703357456,-0.0622771870352118,-0.0272060030391006,0.046351310298457,-0.10445809409848,-0.036102557830547,-0.146268256660067,0.0197904031220151,-0.0539050829498475,0.0784593619277081,-0.224016763926474,0.222255024904377,-0.12795775408783,0.0205794148105683,-0.0742121384443841,-0.0171391710790079,-0.147800381969345,-0.0355675035763574,-0.0984155805360175,-0.051668811943913,-0.090615256460109,0.145027130462166,0.0414501849572751,-0.0354762768855345,0.0901550196793337,0.128133295340898,0.00328009584344537,-0.280581163488108,-0.0485044226881278,-0.268673524968725,0.0542843427492359,-0.0322490404630484,-0.0362031091377719,-0.0261193282689246,-0.13160235717616,0.121176960312577,0.00610515577470838,0.0626941219485338,-0.145891151568226,0.0418730620954898,0.144605856616833,-0.083994127024165,0.114314420889337,0.144793790279177,0.0318182781385786,-0.066433403799169,-0.118946534084684,-0.204515537402076,-0.0930559199748587,-0.0187610975777398,0.0335021261727647,0.0411647171571215,-0.0824731454365801,0.0371499344134223,-0.0486299577650911,-0.0351124154594359,0.0307592319831032,-0.0275933343941846,-0.0117015184471067,-0.00834602301057854,-0.0108996582033785,-0.0173259457903447,0.0134733194071408,0.00364910079936377
"PEOE_VSA1",-0.0668492683423045,-0.0237321220782842,-0.203850308391806,-0.0153616637914445,0.085622858089298,-0.0211356707840883,-0.156379489389784,-0.03014497289895,-0.0642594521130738,0.0826182433090318,-0.108850451820515,-0.0467794829112453,0.0463925569386667,-0.0125725839103935,-0.0247041296250489,0.0954804705405693,0.0509746860178303,0.0912559570805832,0.119186996262615,-0.0964093892095172,-0.0559572839991338,0.0078676003237651,-0.0485059315712847,-0.0627714533439045,0.0416137882479292,0.0709439361366552,0.0166018178282141,0.0526668789068234,-0.0695219200226427,0.00423351748989333,0.0140901124917311,0.0120765719169071,-0.0477579462139513,0.0893162289976335,-0.0546950701507044,0.0456710408338307,0.00761203694273479,-0.0477775006884394,0.0302950387180445,-0.110683169618138,0.0337179266552675,-0.135499833321499,0.0181043468478097,0.0175303812005803,-0.0869949033439747,-0.0221300961202488,-0.0350426350124552,0.0692560730517512,0.0966822076036259,0.127090642687288,-0.0206816125946324,-0.152991991008426,0.0175256719137218,-0.044374983787362,-0.0515983548558174,-0.00469886348902881,-0.0014204168289305,0.00697841624776361,-0.00133255674426585,-0.0586793748306017,-0.00636561485011129,-0.00159325934334669,-0.112979774781474,0.0201292101962993,0.160375239296693,0.105889511223375,-0.252588040654253,0.115007897394599,0.000844947202741037,0.109771411266688,0.194551744766584,-0.000355414542897729,-0.0794919270277462,0.0130919557312601,0.102940352598239,0.0959950060126425,0.25985889410915,0.0878357435073234,-0.034202820953459,0.0924880939582731,-0.162433197321248,-0.0207598120577093,0.130884317268066,-0.165554380711215,-0.0800936571344026,-0.234756995903208,0.00615479837630838,0.114997355545304,0.0268821603253954,0.131662496906317,0.0717349490224539,-0.0560332493317465,0.00770650473198701,-0.0378447048891682,0.143833850542194,-0.293537812516322,0.0608135677002713,-0.0712425937680975,0.060307218499908,-0.120932428181624,0.091210120157242,0.0738803732722946,-0.00355749475349711,0.00207858420762551,-0.00236850060637443,-0.0733780006188238,-0.20138865766276,0.0936571278613115,0.0431361732280062,-0.0577669372197828,0.0411469550780827,0.0260888226838348,-0.120312057314827,-0.0168147235762287,-0.0433050564063363,-0.0629305308489043,0.0478959520258478,-0.00400479105094274,-0.0072414168031789,-0.03686777975117,0.00712835167420863,0.0160652781779591,-0.0420370460349867,0.0216148562508799,0.0166486702277415,-0.032974720440754,0.0212715370789159,-0.00840741509635454,-0.0101658800536236,-0.00527908853853208,-0.00809630169186922
"PEOE_VSA3",0.00135760114148737,-0.0387778859190963,-0.112541416840595,-0.00152151748759285,-0.104997800866409,-0.0540286058721375,0.0650827934347442,0.0707210253718163,-0.00166330734942305,0.00358112991572849,0.018355332234628,0.0888029181946683,-0.0509847757161265,0.0931768899722747,-0.0123899763359296,0.00496103285581273,0.0314062164654099,-0.291158307595453,-0.00567178073994994,-0.024028497168564,-0.146895252785942,0.0186078754785253,0.0743831424240545,-0.243243279345287,-0.201659747386628,-0.24247740320143,-0.177587288196011,-0.0440170528563292,0.0505582305224139,-0.157891646242581,0.137860170489057,-0.249072481549025,0.0557973977694824,-0.154058174484641,-0.198582141835047,-0.0291595838410869,-0.344721125968662,-0.0480103987786434,-0.126921711723871,0.0622940071786958,-0.220421677288996,0.0602704949704841,-0.169902292910714,0.143380180075934,-0.0630025923782955,-0.0806512828498023,-0.0696762931097946,0.240683379231553,-0.044935794234917,-0.0380903278410619,0.0684879366435716,0.0932057059142619,-0.0323330441561773,-0.0202670582428412,-0.1193614532915,-0.0901832093172476,0.00380177197582529,0.0130605679790634,0.112881376511996,0.132646908721839,-0.0318250755087454,0.0155501046414218,-0.002910815475443,0.110118015746004,0.122416012043076,0.0239318247128675,-0.0498386177779273,0.00457662618904965,-0.0465139310077829,-0.00538049919212733,0.0873050924372576,0.0579429744065403,0.0652460862763996,0.0368072556441423,-0.00254936181637379,-0.00207622988216747,0.0130203607394637,0.046369882533077,-0.0439232550891773,0.0043455548212019,-0.0652405080199468,-0.0206749810321172,0.0212799469074442,-0.0145724109062552,-0.0270346840021476,-0.0414142828015216,-0.017124620420827,-0.0480093336563994,-0.0213838062533453,-0.0478648082844338,0.0145553106798328,-0.00593001700130768,-0.00159444682335523,0.0220727748150651,0.00330233117987371,-0.00235486291513562,0.0156440413341318,-0.00280343814693595,-0.0188675952648634,-0.0245542447465052,0.0196326457243384,0.0056509220816848,0.00942652494327454,-0.00860822831327952,-0.000505939141447583,0.0179116342645967,0.0292119665547694,-0.0116215917205846,0.0305643305175236,-0.00491285555616984,-0.00145506506784777,0.00673113606009175,-0.0210827262939834,0.00047856851366321,-0.0131008256460419,-0.00460494916100022,-0.00540393160096172,-0.0107854244212708,0.00947300988099387,0.00482752835223784,0.0125297402911974,-0.00523399083224779,0.00182764775571465,0.00685329010818291,-0.00525867759571607,-0.0196055562667526,-0.00451223181548421,-0.00185235279446781,0.00599347631044482,0.00159872783308115,-0.000749172210841197
"PEOE_VSA6",-0.103067611266906,-0.0136128857119767,0.149252218003119,-0.106109562520872,0.0650604808975524,-0.102718550661268,-0.0470053412988378,0.0255760229933298,0.10551238035254,0.0364808496756968,0.108622171651595,0.0506134514926507,0.0380564451463455,-0.0691183799013968,0.0785722256957428,-0.0556601195622303,0.0822557911240813,-0.140541681491296,-0.0905280073756662,-0.0128814140553335,-0.07841258859431,0.082114648922406,-0.126734906171878,0.0270007708084952,-0.0415936201851508,0.114415558084765,0.0405803371613845,-0.00322528735430853,0.00123453879071543,-0.019687882404836,0.0624542291893879,-0.058871371683951,0.0572378174451013,0.0693595224748382,-0.0641037316224918,0.0520845581195066,0.0100748652178589,0.0591391895012326,0.142926103828034,-0.0295215369537432,-0.0787383638351699,-0.0945988040901387,-0.0167903540195541,0.0248225752565557,0.111169830189123,-0.138112598558194,-0.154376893992282,-0.147476932112157,0.0342585392103609,-0.169975938712903,0.100042550914786,-0.00459495304675195,0.0223249196270279,0.137201384899257,-0.0557728070182278,0.070419170793336,0.00338748577449398,-0.00710446646830545,-0.0266873790582967,-0.102824668724143,-0.0968913650636821,-0.0354624878290552,-0.057166982222962,-0.095871261888879,0.0139584165599335,0.0952005895076453,-0.021227779559424,0.158469098534967,-0.00688470866791876,0.0190846011206573,0.0870156442103076,0.106781667926515,-0.0899761697030067,-0.0488280947375303,-0.0665641811962629,0.186110876572042,-0.18997915432457,-0.0497115531012351,0.0858396270662217,-0.0817517547444176,0.0661624771023409,0.0166220110967332,0.0924516647342442,-0.0207451769917361,-0.0801258308278956,-0.0795627961665184,-0.0178824466215249,-0.0248710539750617,0.0483750538452946,0.108380345891025,-0.0350727128790877,-0.00516006656272036,-0.0578486782067615,-0.0126809431357259,0.136305347064079,-0.0682284012225647,0.0910803449461095,-0.0382706265798384,-0.153751832513248,0.0725834126886895,-0.00325601922294561,0.139055788378952,0.10556803573211,-0.0560067286739721,-0.00179139791645827,-0.0410387095993623,0.244598534288601,-0.133605329617672,0.0520930836149512,-0.118787313496738,-0.101162298050429,0.163847753183885,-0.0246089258610311,0.0374106099922289,0.10207485708385,0.0406699969569849,0.120856158456389,-0.0745422076922476,0.0231235769468675,0.0200149771804561,0.142026142101054,-0.205890727667437,0.0901262560223334,-0.102370883193984,-0.0624858760868034,-0.0972383325944254,-0.0395907361210094,0.0438739977067801,0.0826288306103613,-0.0136437662629148,0.0231211824362685
"PEOE_VSA7",-0.128032549852856,0.0306756875799629,0.0279532986417521,-0.0774605169721687,-0.0425849269926234,-0.0897876000227679,-0.0187566106857698,0.00619957184403662,0.029224210392545,0.0615549435284726,0.0442645807724851,0.0451244980651772,0.00927269717492613,-0.0379403100302825,0.0111919382051671,-0.0135972078166056,0.0166473556277468,0.231393664779265,0.0631717284534751,0.0539971578135434,0.0928042833364769,-0.157860207433404,0.0761437181214637,-0.142213034204235,0.0123954799742197,-0.142894851535683,-0.102631883475115,-0.116954490752781,0.105364342857947,0.0299297367824217,-0.142693948351511,0.18348123779875,-0.293128134553573,-0.0980360838176054,0.0396291995884065,0.00078824664449129,-0.0202060464285726,-0.0580106694708159,-0.0774080575505461,0.0730408149302056,-0.152189680627846,0.0261796881641434,-0.0538297795308867,-0.17991618736583,-0.256089792922438,0.181264401396107,0.170467358250982,0.110228906300119,0.0149474443240427,0.169435889805038,-0.0749696289828438,-0.105754549614463,0.0985473704430864,-0.20153879600098,0.0860319053711797,-0.143326803024041,-0.00946815819790598,0.0489542945012244,0.0706063139113497,-0.070550716790661,-0.136991890109973,-0.0817869678594977,-0.00890665777623064,0.0711271536891891,0.097522923984776,-0.0163114084838094,-0.0758987062649857,0.0411462391607853,-0.0507781925883123,0.0513939079877045,-0.137451652572078,0.0884532080225417,-0.0103668564037156,-0.0324168150148573,-0.0391981921625866,0.02477696428132,-0.10116497287209,-0.123976287768834,0.0971297625057628,-0.0935427514011336,0.0217967402314004,0.0163359744319213,-0.0320878391169859,0.0212305482005248,0.0565933351638325,-0.0267877065074411,-0.0240796544767344,-0.0131627352230668,-0.0925897991484588,0.0184179082484701,-0.0527161161886926,-0.030119031427127,-0.00253327594242025,0.00999258535432533,0.0519341304416313,-0.0360294873721538,-0.00851526066271798,-0.0442914778147221,-0.135644735134685,-0.0232273770763012,0.0181898032443058,0.0968927471337649,0.0240481502924499,-0.0337386900200718,0.00223961968419687,-0.00818961104290441,0.10537571054368,-0.0869941074658802,0.0195134889858457,-0.0718108793791072,-0.0779579467670327,0.0730901515466278,0.0149705762795222,0.0430174593468153,0.0516837510563181,0.0170930395498565,0.0935830845827222,-0.0234556474561246,0.0114081038472111,0.00350337997822565,0.0734188992906945,-0.145533388958301,0.0525931248359062,-0.0626503525831027,-0.0381766592014077,-0.0536231020031942,-0.0434800736011567,0.0241818791590939,0.0528516188627011,-0.0154282346817508,0.0217456043925482
"PEOE_VSA8",-0.0932535053242547,-0.0266494086909712,-0.0204292182457526,0.0201626794309578,0.056888658553291,-0.143270080521268,-0.0209319817238172,-0.0182030175850281,-0.0990003329261587,-0.035949141218165,-0.0564619395769163,-0.00385608733991935,-0.0192567338971731,-0.0466743616069205,-0.117069669916053,0.101755585527241,-0.0870906723773751,0.111890438936813,-0.0736528826010156,0.0104233831074929,0.135644487182674,0.0393367226795238,0.042501004536324,0.186764896295286,-0.20666397010513,-0.18188469950446,0.271140869927497,-0.172274858501045,0.0181934633227994,-0.156108933482691,-0.103780811244389,-0.199196339510628,0.108571776703577,0.296590178171893,-0.00856307839104826,-0.0868663709029447,0.0529909141649147,-0.0367359709373584,-0.21443940874422,-0.268125120111862,0.0941824343997031,0.118763106560483,0.087023610658476,0.200111138496243,0.132454113154368,0.00949039513375901,0.0365452070772889,0.0825940559760406,-0.0255535437360757,0.0713356967285934,0.00978414789216583,-0.10655873611557,-0.0285729269684412,-0.0556132067182562,0.0910874561341973,-0.116820150292872,-0.0762301903194782,-0.0820434897258955,-0.00420549046586605,0.133683459801086,0.118759576397733,-0.0609513529570211,-0.0236042863037863,0.0388298458547888,-0.0637422848657161,-0.063371656406818,0.0609835241895112,-0.0167939266881419,-0.0626663980543403,0.0227513951105915,-0.0620965326252375,0.166194813651814,0.134341946898649,0.0144282087159448,-0.0197057995591573,-0.0508711224396374,-0.0431051287612173,-0.0673721685301242,0.0258557745390984,0.0171036013266394,-0.146986609658122,0.019672975110908,0.0275771290510714,-0.0780943662022666,0.0207132000562374,0.00161351706876755,0.0130307668512441,-0.0267326794504702,-0.0439202556872045,0.0129284121141231,-0.0524142956313415,0.0735157193223586,0.00791548783472068,0.0187494911666458,0.0584525204175235,-0.0711087322629518,0.0515899584291879,-0.000550852776871466,-0.0383895272382462,-0.0207640616822815,0.0307620165164147,0.0308886815539033,0.06040836255465,-0.00369314138464616,0.0139833658946931,-0.032397158515806,0.0713043720671051,-0.00275072419196403,-0.0159425526152939,-0.0076209963593452,-0.0476166246000599,0.0479292552211112,-0.0131554047388133,0.017180955498675,0.0274144712215245,0.00654796855105276,0.0298803655204679,-0.0299059427967864,0.00202517459068828,0.0452711985401239,0.0473846893023337,-0.0978140257640042,0.0311554881878868,-0.0246353706337085,-0.0148345949156378,-0.0236193272014908,-0.0311003984755816,0.011556970894719,0.0254474303263003,-0.0189577782007604,0.0124173939842526
"PEOE_VSA9",-0.0668705934624575,-0.0261590731929233,-0.122703130653506,0.000966886014979116,0.0580122747415984,-0.0598825970472343,-0.0912548885880079,0.0017616278385212,-0.0369840599728837,0.0618420873672354,-0.140631482021984,-0.0965966888583075,0.00710724191294359,0.0496340546201514,-0.0801353275520337,0.190546007824147,-0.0150857210564472,-0.00498171681011733,0.155519496676864,-0.101734628495909,-0.0702720501999051,0.198340355573621,0.0224111255224993,-0.0187056662635732,-0.107218523450124,0.0717442323396889,-0.0767397725734913,0.415572481406225,-0.0612878489542428,0.143014064928009,0.0284600632539067,0.0962362922011058,-0.026472714340727,-0.171301412088008,0.0617191292933155,0.0733356652696604,0.160080461347625,-0.0763346787242745,0.0259452985001529,0.212500718010321,-0.0725487888304054,0.113323572764494,-0.0305572208210091,0.000778998897709058,0.0152180783350518,-0.00592845265123834,-0.0785734906766444,-0.159010822475334,0.0239463245169399,-0.0773261923758926,-0.0670384331878005,0.167694715415635,0.0846198220448506,0.0024204382086509,0.055087602637732,-0.113000961640783,-0.0815960223764891,-0.100298769599749,0.00258441232196616,0.217146858791371,0.194147462299644,-0.026359905759399,0.0270610571482761,0.00564551670460862,0.0148304188552207,-0.00493334939279935,0.095935833550734,-0.0516387168973065,-0.151912883620216,-0.010695779943498,-0.0999835363114731,0.0768246174058725,0.0545958096299926,0.135827534591621,-0.00813891714663682,-0.159809028946802,0.0480247586807268,-0.128183382163402,-0.00294517351816611,-0.0657423143468488,-0.158644779287443,-0.0601808675127213,0.0256466144450891,-0.102062838549565,0.0671584546941658,0.0759549282704941,-0.00451221231252473,-0.0701925240974048,-0.0283683575226088,0.00869530683548259,-0.0547370726210133,0.0193460986979762,-0.00844982538422523,0.019691157857575,0.0749050469879822,-0.0408901766015726,0.05594381479349,-0.0171326712693593,-0.025862107145778,-0.040709212468596,-0.0312205891796488,0.0389822763787606,0.0663082537728493,0.0207731749360337,0.0261616312870101,-0.05158335850804,0.0966285415527452,-0.00528581154014653,0.00588046000216773,-0.0375612832284694,-0.0559023072992314,0.057611604824621,-0.0202680846401158,0.0122996311451447,0.0251212284837449,0.00401339704313953,0.015877150581225,-0.0571999878884502,0.00891258489065476,0.0396754761559163,0.0457899984722775,-0.0920844665224085,0.0193746395587478,-0.021750040769875,-0.0180044832889408,-0.0292709154865368,-0.0223567160287732,0.00831313938787788,0.0206065519193706,-0.0296325805994188,0.0124215178847424
