"","RDFM10","RDFM11","RDFM18","E2u","E2v","E2p","E2e","E2m","Dm","De","Dv","Du","Dp","E1p","E1u","E1v","E1m","E1e","ASPAN","RDFM7","RDFM5","E3u","E3e","E3m","RDFU1","MoRSEE30","MoRSEV19","MoRSEV13","MoRSEV12","MoRSEV11","MoRSEV10","MoRSEV17","MoRSEV16","MoRSEV15","MoRSEV14","RDFM15","RASA","MoRSEM18","MoRSEM19","MoRSEM10","MoRSEM11","MoRSEM12","MoRSEM13","MoRSEM15","MoRSEM16","MoRSEM17","L3e","MoRSEE8","MoRSEE9","MoRSEE7","MoRSEE5","MoRSEE3","MoRSEP20","MoRSEP21","MoRSEP22","MoRSEP23","MoRSEP24","MoRSEP25","MoRSEP27","MoRSEE29","MoRSEE28","MoRSEE21","MoRSEE20","MoRSEE23","MoRSEE25","MoRSEE24","MoRSEE27","MoRSEE26","MoRSEV28","MoRSEV29","MoRSEV26","MoRSEU22","MoRSEE10","MoRSEE11","MoRSEE12","MoRSEE13","MoRSEE15","MoRSEE16","MoRSEE17","MoRSEE19","MoRSEM7","MoRSEM5","MoRSEM3","MoRSEM1","MoRSEV5","MoRSEV30","MoRSEM22","MoRSEM20","MoRSEM23","MoRSEM25","MoRSEP7","MoRSEP6","MoRSEP3","MoRSEP9","MoRSEM30","MoRSEP8","P3m","MoRSEN26","MoRSEN27","MoRSEN24","MoRSEN28","MoRSEN29","E3v","RDFU3","MoRSEV18","RDFM14","RDFM17","RDFM12","MoRSEM14","MoRSEE6","RDFM13","RDFU8","RDFU9","RDFU2","P2v","RDFE21"
"MoRSEP24",0.0247125482136597,0.124262112274085,0.226147538799174,0.00874180836127753,-0.118516376617539,0.0900945396416857,-0.0508714667672012,-0.0140534393842653,-0.00628245888190585,0.00602685056682663,-0.047575181258772,0.0490743964573707,0.049286918961678,-0.0502425528076833,-0.042307760681282,0.138432188096702,0.044506500661295,0.0286396153013542,0.0275029426237995,-0.0445039436019808,0.0181993322110642,-0.105702525273407,-0.0166079686299435,-0.0419363019579845,-0.0797821147647205,-0.0442770387157616,-0.0289435837042645,0.0982767516476494,0.0112422324210219,-0.0345436134618387,0.0770657330710273,-0.146795227176713,0.0688328819578888,0.00654081959772819,0.14166669767075,0.0754539763497527,0.0654846893504221,-0.0974898267275479,-0.111768920720656,-0.134471614137536,0.0289881609414302,0.074553986909018,-0.0612506011811684,-0.0440839808253713,-0.0151457950570065,-0.0512107336180065,-0.106344206361748,0.047769680927577,0.0678944120322499,-0.00821208105175248,0.0312296072341312,-0.00202841376841226,0.0309095596754306,0.0321424276848558,-0.0980806281052918,-0.0981204947796511,0.0654988751240018,0.0220489870949688,0.00159522577571865,-0.0513090291845415,-0.0964673046490485,0.0689185556097317,-0.00284691012342397,-0.107349014983312,0.131583021995681,-0.0666678768702666,-0.0714889773680964,-0.180145993476269,-0.0707625635477643,0.0844454671950021,-0.0570382837039546,0.0102823876839318,0.0759087652184013,0.109183036825462,-0.0397890861117384,0.168689946705845,-0.0687234009233802,0.0579893902619318,-0.0168276893286607,-0.00129300263481881,0.0282945366452846,0.0526695775123706,0.0675760400111194,-0.10104304055546,-0.12936092722299,-0.0890879235499278,0.0918420244114346,0.0179875242451399,-0.205151777778427,0.14714229602147,-0.221719730826788,-0.104183078145908,0.292212685716286,0.0923687905959091,-0.163624358653788,-0.280786243613318,-0.104665721658806,0.168389769162207,-0.0377856286557167,0.14332751633193,-0.252915084897158,0.0476462549850517,-0.0292697772674228,0.00604153303539671,0.0310289464611613,-0.0593337679078057,-0.0703786571520139,-0.0233934474440035,0.0517804134994157,-0.00478734891171095,-0.000580653867541721,0.00201939862496467,3.43988776998286e-16,-3.59065847495334e-15,1.848668245646e-15,3.96612445052601e-15
"MoRSEP25",0.0157447088798724,-0.0147459332827982,0.0934374861297331,-0.1970763107209,0.0669789607062511,0.0308313910426484,0.131995643873381,0.152856595487541,-0.204601352681542,0.0715050950841643,-0.0171823773453522,-0.205285911434725,-0.0570550712793842,-0.0219039761452911,-0.0720481698329248,-0.0369101436134401,-0.055501589090844,0.00605066213883806,-0.0459519086541283,-0.00156502972052334,-0.0894863311999871,0.0813275067512329,0.012895275282644,0.146497762530916,0.129244356231272,-0.199502293682172,0.129592112747425,-0.0650626178712254,-0.0568913857316107,0.270490166919892,0.000293164617987664,0.450826459541924,-0.271758901628173,-0.0966449695180306,-0.045702014452557,-0.00935218936166276,0.160794759853483,-0.013736564398319,0.092720874602045,0.0987315980219464,0.0194292156768221,0.017025439191856,-0.167616577100297,0.0134375160001629,-0.0953477742983231,0.0429859221812636,-0.0536688860356143,-0.0852267825430977,-0.0447248566254943,0.0494025971995414,-0.0184206914024928,-0.159603532120101,0.0612466879424126,0.0618346025173325,-0.0299754201481855,0.0893701898134835,-0.0533175194689719,0.107544168218808,0.106018370247905,0.108804788635415,-0.00526064035934249,0.0039996288639125,-0.0230125537632953,0.00823916505535286,0.0564312092987606,-0.0260158412527432,0.0150901131599577,0.0152081448256581,0.077335204989277,-0.0720684860879496,0.0627604559689466,-0.1463608638215,-0.00872379285949901,-0.0668408671322597,0.0181342200869713,-0.00429286642857635,0.0422731355546063,0.0532280134549245,-0.0185584378177143,0.018792708620012,-0.0497553495303828,0.0482185694450468,-0.0444490330870274,-0.0232442159924313,-0.0839860204756682,0.0276432565678992,0.0737372605319527,-0.0330750334813357,-0.0765902433002654,0.0974276645305883,-0.0900956708703351,-0.0366010399948856,0.0593445381178162,0.0803138798116492,-0.112373954073536,-0.0329862904908077,-0.0444773192951607,0.076559390962461,0.0170593356541128,0.0611387636317414,-0.0846409945780782,0.0201239378497792,-0.00050381774613068,0.0138807109853127,-0.000654897548016606,-0.00903721753521865,-0.0249479063819915,-0.00450427477872868,0.0339791394588549,-0.000211131524942677,0.00205267288655039,-0.002645016587731,1.19035653637678e-15,-1.01871349065265e-15,1.40560048693621e-15,1.7824471260469e-15
"MoRSEP27",-0.0534420162575673,-0.0674988832981847,-0.108777477730897,0.155236856173055,0.0720917746972004,0.0745940757555602,-0.162755503218189,-0.138422187508029,-0.046066734401122,0.0908231467610613,-0.0759189749698719,-0.086379387332044,-0.0566845895155322,-0.0171971051738032,0.0293605982025877,-0.00551472521322316,0.233085655133555,-0.0188771409824314,0.0470993658051766,-0.0545141444081852,-0.110319946195232,-0.0698687030319704,0.113503211136522,0.124601705834486,-0.208983343903611,-0.194601546873482,-0.13822079985818,-0.0675656534324328,0.0942331936569058,-0.108281371529354,0.0679663144557191,0.0475950464530148,-0.258617715935752,-0.0150470034349361,-0.030922843816932,-0.155669590342082,0.288679167283964,-0.00411092284470953,-0.0650629080245291,-0.0872218744547232,0.152280839972357,0.00229477140106512,0.279588388962599,0.00466205350868452,0.0627798934005838,-0.128615319124681,0.272707495362145,0.0441230798613619,-0.0116003571658751,-0.0894228473697878,-0.112877570383762,-0.0822974669395119,0.0900990357680567,0.0242013041670742,0.101163904538212,-0.0757949695464123,-0.00787914853297073,-0.0616332845869702,-0.0851480963639611,0.0576813057966558,-0.00688759449426659,0.0246718283018744,0.017202957561493,-0.0933623308886503,-0.0519418321208348,0.137905039645505,0.0854930552059811,-0.113873162776722,-0.0322750487926292,0.0160542802802592,-0.0106025410582538,-0.0186135179256898,0.0949092470120447,0.0145539041276274,0.00861272164860324,0.069166284727874,-0.0133370968082624,-0.025439569895175,-0.0885805551741237,-0.0757249510155055,-0.143561543736889,-0.0169211869533566,-0.0881728686302428,-0.0204957661620193,-0.102646838831233,0.109963983631238,0.0150746486590113,-0.0829291590023297,0.0746445446301222,0.054729299307615,0.00635351532381607,-0.043575696535375,-0.0494540282275326,-0.0271502876046615,1.59685220199748e-05,-0.012525447383323,-0.0729138924341453,-0.103012594800145,0.0141390176977361,0.0111711096123074,-0.092770457517718,-0.0365178051741621,0.00938919967250382,-0.00929165100027822,-1.19785028939589e-05,0.00325958127244526,-0.0202220065044969,-0.00687768924688415,0.0153980488729581,0.00195175978745609,0.00961322356340003,-0.00503370438092741,8.08345821766257e-17,5.49239089821103e-16,1.3496035101306e-15,9.74364778199695e-16
"MoRSEE29",-0.0302463655466902,0.0574522336427549,0.109811499301794,-0.194519988484813,-0.0774369795715403,-0.161485315424149,0.00390292320152765,-0.0978391718971457,-0.162754773466521,-0.151055772043665,-0.00616758376502143,0.087218191012252,-0.130761104801989,0.160044380642284,0.133643013519653,0.0588940848877592,-0.107023320710715,0.0252075193314328,-0.0352724442670743,0.0567733906598734,-0.0875460866534069,0.0584147038209864,0.0925863581960079,-0.201326158206294,0.116802128435077,-0.00327526064350062,-0.0553913184832284,-0.0073467524747281,0.0465516085553392,-0.0999962167685701,-0.028143755153665,-0.0789455150525428,-0.160592342580968,-0.161336915474062,0.0334110158241317,-0.0457680126018341,-0.00170561060863106,0.17841804173396,-0.0134899356755508,-0.0303017585647346,-0.0452038756383032,0.0393997935836113,0.120782118706009,0.166019765921569,-0.10311055017277,-0.0810276365100104,0.000396899400129798,-0.0164246937808736,-0.025562222612281,-0.0667293340004784,0.0519704068108448,0.0966188993673075,0.200907355867028,0.0545529455830594,0.0234585133470405,0.0983706539399718,-0.0247962865170907,-0.0228468322712899,0.0347751539611821,-0.203556706934523,-0.0644105788176218,0.151879384936241,-0.0296944145657487,0.0373009285351793,-0.000447485839872085,0.128288709656569,-0.066488475941973,-0.175555523272823,-0.0504418871818542,-0.022069929333939,0.00443108299805715,-0.0310746743296791,0.131913274536126,0.0865889668816398,0.0848041667445779,-0.166892302298903,-0.0161724881608512,0.173828926403844,-0.063231812362405,0.0207493355277734,-0.116327161612215,-0.00511781186741533,-0.0167210024987462,-0.0121376693074458,0.040944095072847,0.182664876513588,-0.122916728513632,-0.00317286050364419,0.036506825663459,-0.0456701193117604,0.0144501540511183,-0.0713690712538248,-0.00479709577096752,0.150949684450121,-0.0369504390354293,0.0615181562401042,0.227247043016214,0.239371547900698,0.0200680528131995,0.0564888005015244,0.0317759838890113,0.0662950781915373,-0.0152700477502655,-0.057372415208463,0.00698137192744116,0.0203122578516267,0.0424692732659463,-0.00667056019363758,-0.00844995772716691,-0.00313855708193714,-0.000224516657737266,-0.011049280354841,9.26306826365973e-16,8.36479489986483e-16,6.37732752133788e-16,4.14952993797635e-16
"MoRSEE28",0.00124432701928353,-0.152096014988474,-0.00460646523529994,0.0384217978422482,-0.00106909288117922,0.0928001465559385,0.160688874982742,0.230205516832903,0.189083027734489,0.0470548009223905,0.152321260964356,-0.0124134207457789,0.197487789293357,0.0424734601229053,0.0610586912751651,0.0807791550651618,-0.131350033711802,0.0047591714266819,-0.0224641485542349,-0.062485113519852,-0.0639968260589726,0.0074382160253093,0.0381359124953745,0.0840377726228731,0.00758550989248108,-0.0472050434857562,-0.10525545206234,-0.00784403743918809,0.170405818120931,-0.102832744700568,0.0238763296226524,-0.0926271479485075,-0.132156266162638,0.00319699423836076,-0.0818218860735343,-0.102749220070653,0.0336981265863368,0.0463135469723728,-0.0406951153365782,-0.12397951767046,-0.0277972419384742,-0.0466709040732209,0.00645954310944281,-0.0661106514093195,0.120326619191498,-0.0371022903692159,0.0139646599083096,-0.0197131969364939,-0.0749513378452886,-0.101115880503388,-0.24783639996072,-0.0656828403346225,-0.261510657852755,-0.0961035171061556,0.0015007200584143,-0.0880587387358125,0.113910367802488,0.156950231707204,0.0443404561696505,0.141459123057337,0.13591934576479,-0.0200179715115696,0.111559709574973,-0.00862837190741323,0.141537314893724,0.0408385251945772,0.00675890414310801,0.0459969843170664,-0.0824577508823065,-0.116406555312608,-0.0432049098063966,0.00741186791748192,0.0316522693115432,-0.137963814563675,0.123610003124418,-0.0531689373919283,-0.128553740789954,0.226583090949879,0.0727470920046421,0.0783818641509275,0.071196480126032,-0.0798329413300878,-0.0198031182044498,-0.0422976749867553,-0.0442649706487051,0.0882303431585664,-0.0233023369982021,0.201194264071841,-0.0687693246973348,-0.072089224135115,-0.0453445315323951,-0.00881481673564442,0.081902644870105,0.100521573942518,-0.0179964489514025,-0.00718942825538202,0.214551016080514,0.16632547413545,0.0169267593167251,-0.00327814869827865,0.0561411662490568,0.0403829054938697,0.015481202760429,-0.0417096201584423,-0.0412114501512396,0.0336412044616812,0.00700160458273869,0.00829713629958428,-0.0331863338485987,-0.00678176524952377,-0.00370791694438348,0.0126611989081248,-1.2933969138247e-15,-8.9380338741595e-16,3.26260559226648e-15,2.10836818284137e-16
"MoRSEE21",0.131564871592695,0.0553124506846459,0.0475514907858933,0.0247599366075746,-0.0876031288152645,-0.00147249732071429,-0.0676031976697383,-0.0370520914572734,0.105940271507294,0.0472832918618887,0.0209664039957407,0.0323247221857988,-0.0949205182541011,-0.00586143183553308,-0.160606907153676,-0.164188181648528,0.0716946371669665,-0.100205954523414,-0.00981943608827094,0.0236052252654604,0.00268450870627098,0.0105513471603548,-0.0473799761422954,0.123936039405328,0.0701404387370552,-0.0142794515667662,-0.0745657670083194,0.0664727265304517,0.047669843378126,0.0277783366678779,-0.0507004844239074,-0.0334990765804162,-0.104556775009726,0.0513423213075271,-0.0684910635228825,0.143764887629324,0.0427027139212166,0.0721341230096273,0.049820507395902,0.0764975197262234,0.090645901873411,-0.0811664509025406,-0.133387746580461,-0.0466383647712961,0.00109666277548852,0.0634458118429394,0.042025533036047,0.323565943133541,-0.258394319935573,0.01976439941231,-0.0468901673184445,0.00671942220932497,-0.0466667761692951,0.0471857214583733,0.235514588284505,-0.01642074782298,0.197336882769079,-0.0152614045661902,0.0429557351100287,-0.155041581940405,-0.00469381137995966,-0.0597572547184833,0.109242713072225,0.346372223727435,-0.0901558322014647,-0.0593561665959823,-0.196249932245167,-0.179658108038732,-0.0394051313822355,-0.0468123097479168,-0.112398828317883,-0.00679223723384771,0.0305476177984659,0.100257265289282,0.0364689560691914,-0.028123089512576,-0.111344542335247,-0.0489512030508754,0.0218760301204961,0.0455095207330376,-0.117376599210382,0.032108335172414,-0.00422887574584265,-0.011646486079072,0.0377135096637015,-0.0221083709478746,0.0105643787750015,0.0441999979231745,0.00764034344793667,0.0115155317885531,-0.13379939366718,-0.0528637960391922,0.0467460053267355,0.0553502398243797,-0.190611917122323,0.147371289448583,-0.0409999177707494,-0.0456240362469696,-0.0294040342155941,-0.0595861908542598,0.125462050855947,-0.0214219829780055,0.118270295206248,0.0623777183183874,-0.0543062028492397,-0.0313258002212763,-0.0904515509820498,0.0820809416518099,0.0796202790655105,-0.0370110485232587,-0.00870932745067634,0.00430993812705354,-1.773404966876e-15,1.45321243549195e-15,4.04576167831176e-15,-1.63342447375197e-15
"MoRSEE20",0.027531494343545,-0.240157771740853,0.0258763580405549,-0.0609513508629196,0.031951493619179,-0.011376860555185,0.0675375962156642,-0.0231385634542102,-0.0840297075857296,-0.00695216743598462,0.00525165729667983,-0.0156560283350641,-0.0162933608819485,-0.0394901036044968,0.0377681757674101,0.0244346627122851,-0.0340629467764033,0.0380984215874999,0.0473974827985739,-0.077712602698093,0.0949121027437472,-0.0519058768391703,-0.0736595490024979,-0.0689551227094166,-0.158363584964637,0.00975563814369138,0.127034738021723,-0.0779834645111757,0.0359339902206704,-0.00524625883338103,0.0193499250599384,0.00961054519003976,0.0442747817026102,-0.0387731080771856,-0.0161041302122266,-0.0397556577490904,-0.0350727877321568,0.102305929998507,-0.0716472146593989,0.0138937790300464,0.0670301692586756,0.0341065712246556,0.0020186277888945,-0.0122090246410271,0.0287249326649396,0.0752240427293062,-0.0304451432942975,0.0119570762695825,0.0295716660494765,0.0320205000289709,0.180854809156918,-0.133375592509464,0.0361177049030775,0.045885334847162,-0.0210503215116011,0.0326067847638533,-0.0590441558979648,-0.0111060204175519,-0.0927768958797515,-0.0082414048545801,-0.00335324802353213,-0.125558617001027,-0.0158121251335999,-0.0625751719927174,-0.0479864158990759,-0.0815030391866078,-0.00593995689580837,-0.00173740454782238,-0.127695521583069,0.0190619649945028,-0.0251987840083251,0.0598188459968222,0.0998060449696119,-0.115403921666305,0.0701800120580836,0.0688038993886389,-0.0613180911488882,0.0511970027002761,0.0991900605179883,-0.00802512912865628,0.0761713062012887,0.000487923367353779,-0.0781408285388127,0.0471614481788881,0.0796948583782966,0.0601815365437601,-0.0689946900093375,0.0491130574137539,0.202913193177169,-0.0886299059680194,-0.01941223726027,-0.411936839815831,-0.0471744364554029,-0.041582194480331,-0.0259807235716501,-0.103556383543823,-0.0288762565949041,0.146973607745224,0.147046811657782,-0.125941833731992,0.0155104449548037,-0.196889171262106,0.113931816046086,0.217330704478907,-0.165414537305548,-0.172801459095572,-0.205354028308263,0.267295676170417,0.172188235821316,-0.0758266748325785,-0.047139119245195,0.00988920038895642,-8.66103830378042e-15,3.23553313586498e-17,8.9755098513676e-15,-5.98513856088592e-16
"MoRSEE23",-0.0924802534448289,-0.0704961182566517,-0.104837290682676,0.0715653660722952,0.0691991485050921,0.0565854757872498,0.0712797433587737,0.121691897139177,0.03254262701836,0.0408538932730022,0.18730229619121,0.0878540812847113,-0.207637745942018,0.14164647916374,0.116585171507679,-0.0382118861462617,0.0424185612738602,-0.0155745366508219,0.0368648276181969,0.14781087274618,-0.0532452864104248,0.0415826332214473,0.0689096378254545,-0.195026298521464,-0.0169634681349355,-0.0288560939720045,-0.0349064317161663,0.00714321163349093,-0.0419391607744223,-0.0685550518583496,0.0899011268783474,0.0268332781661516,0.0706175514089711,-0.157011681964832,0.182713713550321,0.148240695453979,0.145856916956146,-0.0588912333346768,-0.0946174758560125,-0.00413858416755181,0.0725023234582055,-0.0590906668848747,-0.109189779353205,0.0549210014208753,-0.0553174482250354,0.0986946148700978,0.0143289780144301,0.0348073712753198,-0.0598571071679422,0.0198514827765859,-0.0562789963216074,0.0655963165628666,0.134034774851846,-0.0175138626658303,-0.0299885621733866,-0.249333725215881,0.13242139973526,0.18898712419455,-0.0699409062377744,0.12208454848687,-0.185207265139079,-0.091468355467271,-0.128537528234322,0.0165273479726309,0.00911334850506609,-0.164601429501215,-0.0955214798338329,0.049088216828547,-0.0464950918669014,0.020565647543942,0.149403572943546,-0.0488492414320791,0.09236116878066,0.0507486573421376,-0.15473437465601,0.0184428538484801,0.0047672162594883,0.115886271835369,-0.00800623840483194,-0.0884134500084244,0.122928923436889,-0.00997672580595562,0.0066726697620469,0.0898840810318861,-0.154993817886506,0.00769429944553364,0.0963103333353819,-0.0220336090946968,-0.128998423974325,0.149582262554137,0.0488881089492785,-0.149857409310714,-0.121003058844389,0.105409912453891,0.114522820023097,0.167297742350126,0.0304681754388499,-0.0898220216266609,0.0160766922730041,-0.0770780403668833,0.0819634999903466,0.0157694665470814,0.063666986320813,0.010556580520853,0.0212760782996568,0.0292954042562878,0.0587305674485553,0.0631310788830972,0.0180449565689413,-0.00477526273665137,-0.0212637464751576,0.00834883884202226,3.84276892231363e-15,-2.41759104273891e-16,-1.68368081940865e-15,-2.91521763289035e-15
"MoRSEE25",0.0098039666961497,0.0621504757563399,0.0834870235314083,-0.195580898827145,0.164799626536161,0.101594972057693,0.064443045316926,0.175775148342346,-0.201169390373886,0.0945566647508828,-0.0279855387453522,-0.192322842710736,-0.070252080447916,-0.0672924750260638,-0.0247356293007476,-0.043665275848669,-0.0771524684549981,-0.0224873863896864,-0.110135307710206,0.0530891148584465,0.0468808318008019,-0.0081528654286734,-0.013026184584482,0.108599176304159,-0.0505368531687777,0.0134197699043268,0.0233402676129051,0.00972228458133143,0.0280010079722785,-0.00302968041074821,0.0636460803419986,0.0434461583483568,0.137635805424265,0.0357369708331072,0.115726723286828,-0.0697717427488146,0.0419361082796247,-0.107563099064282,-0.110626911328245,-0.276880250383919,-0.0726251905118925,-0.0612379107395562,0.0304709913947681,0.0726132484341468,-0.079722485470532,0.0226535684151116,-0.000102125183143114,0.0896554059864677,-0.135832609631207,0.0947708617107218,0.031576300193637,0.328704004687988,-0.163190079155307,-0.0160202246707262,0.0936044080895197,-0.178556300902751,-0.125595211301283,0.170501983004639,-0.120745083611725,-0.205700187779081,0.069328467367112,0.0842743847026369,0.125882225769236,-0.0867268591457831,-0.0485095537407596,0.0613457257336361,0.0633747002431209,-0.109872132209438,0.0134344359534622,0.0761855516911862,-0.0502828507125977,-0.0551492011684842,0.00104799007791417,0.0258663425359175,0.121374887473735,-0.0279642732566956,-0.0960796893603508,-0.108033286112554,0.119323325871558,-0.000378234521564505,-0.0809748281220125,0.00873032982559917,-0.00462480940036583,0.00203143107297791,0.0252944107813958,-0.00682015070022452,0.00128128549094859,-0.110629978838699,0.0894476950437757,0.0812212994775768,-0.0121401527614409,-0.0670675288034783,0.0478663286528294,-0.0562379968085252,0.205727171949459,-0.063017805222483,0.113900956953745,-0.0737052772119165,-0.0792520758004302,-0.0811151191089308,0.106994219032639,-0.0135078876345862,0.000642209062708426,-0.0118268321267226,-0.0418746465993628,0.00754485574826512,0.0199964759198941,-0.0028224010021891,-0.02322629985739,0.00159708674507406,0.00299310849799593,0.00736547318731767,4.48511636354183e-18,1.53713587950827e-15,-4.85336395202255e-17,1.21238173581932e-16
"MoRSEE24",-0.07094723458342,0.124185531771449,0.148380578001364,-0.0159412638122723,-0.148113629654118,-0.0424983609482816,-0.0513879433275133,-0.0594893123604256,0.0534118825267967,-0.0727916437680516,-0.0841515887673287,0.0492764930243272,0.076247308060655,0.013303713372842,-0.0740529422783599,0.149016126960406,0.00813882720491924,0.0325486993171037,0.0457907575396246,-0.169431252211115,-0.0551045780884063,-0.0232632506650517,-0.0144060240085214,-0.114666993409632,0.183165802911017,-0.13265147379145,0.0155160194522203,-0.000770608750054842,0.0326034614122874,0.0767281348239795,0.0349053330931612,0.0281592425973599,0.091710562971761,0.0365287560366142,0.0604282593528918,-0.0240728289822532,0.249648806283613,-0.119456317418444,-0.0544240224679156,-0.0791130183157349,0.012804109462408,0.0741235162056303,-0.162553153442944,-0.132094484394737,0.00256000652773232,-0.0418435188588751,-0.0126754645529194,-0.0592004258855998,0.105344005417279,-0.125569124318317,-0.0213778821223211,-0.127371618173489,0.00151322420797199,0.00913443482032261,-0.0192605263160211,0.121657587501532,0.0902531256266447,-0.127657286504275,0.114667386583516,-0.00947783102630918,0.069207966913905,0.076820417720223,0.071679981068876,0.0632364677818515,0.0361702268086972,0.107987879652975,-0.0478783149419045,0.0203624386160698,0.137526661089427,0.00180746146354926,-0.120149361222376,0.117577578418093,0.0241166356641076,-0.102619639569701,0.0634680629565066,0.0271515217484119,-0.123070994330792,0.0337814115673958,0.048344475643908,0.0964466037887683,-0.0120072288045142,-0.0355257145416255,0.10027058589227,0.114556976881347,-0.12118797390517,-0.10618314069344,0.171417011450459,-0.164587125521414,0.169150294152229,0.072903613027533,-0.00901149902053446,-0.263868082301779,-0.150621942041856,0.00549415492241464,0.248279850569325,0.104279211133655,0.114361869050081,-0.11562383937569,-0.0674837158145309,-0.131124858884251,0.132188306384006,-0.0155480145445919,0.0717737076964836,-0.0458934265510816,-0.0252219214249674,0.06583329559914,0.0567757242202948,0.0108598249385046,-0.0388529391058208,-0.0128937331245202,-0.00580839981862645,0.0024523475657998,3.20962027982894e-15,5.26608115748594e-15,-2.83256055181325e-15,-5.64289376503499e-16
"MoRSEE27",-0.0685944147197938,-0.0808838286067805,-0.109728694672135,0.128650945372803,0.0872256397873633,0.0743638993113818,-0.20692137442516,-0.162514806431339,-0.0844007433210382,0.0772634348550755,-0.114989302874955,-0.095580940556424,-0.0869596728886221,-0.02099783884742,-0.0417500318027104,0.0397699021389652,0.168423028853269,-0.0687004854995585,-0.0190823404846134,-0.0607264597014314,-0.0391090076364999,-0.0105613348524098,-0.0414738632913265,0.033253596928047,0.000442530696520972,-0.0076515838431226,-0.027421559793004,-0.0487525693711988,0.0594411706470795,-0.0425146272624083,-0.0883930442770468,-0.114869464940715,-0.0650031347380167,-0.00989541531598174,-0.13468276562469,-0.0648415732140373,0.0818369034610478,0.18839469561164,-0.0799112654356994,-0.100424148253894,0.00447355666066131,-0.00370154123149939,-0.207791154671445,0.0107552288726965,-0.216176908746645,0.0101975289616254,-0.138393743430563,-0.0128364191124776,-0.0826934270339898,0.0881222599367798,0.137604526859852,0.197097363392654,0.0542221294150913,0.0794562825160298,-0.0730287694003235,0.0717599381265753,-0.0543150605850454,0.0141385506218757,0.0170764222405593,0.0552040561783141,-0.0561549841573233,-0.0255392951238662,-0.142494960629508,0.109301326502786,-0.0341997406713284,0.0167414527928084,0.00979083025411845,0.186309305989541,0.110412419941639,0.0648568508013252,0.0895890761405981,0.194421834102175,-0.120279213689544,-0.116727882496746,0.104819615806148,0.0817268516644054,0.0504890114171934,-0.0216587964448833,-0.0504190312668232,-0.00508776546392462,0.0462974375432719,-0.0514898949375832,-0.067103623125508,-0.0376687188180481,-0.12557106464838,-0.0264299001625539,0.174563193383078,0.218237651122822,-0.102377597393562,-0.033724407304923,-0.0491569851214193,-0.000327172324261128,0.155924937240367,-0.0123000859939212,-0.00582593116568744,-0.0866602549689191,0.255953268677737,0.10462991542405,-0.0471895947981403,-0.0549535979381002,0.203823856514485,0.0330648367017855,-0.0205299129895008,-0.00931284878000415,-0.034045839884462,0.00107234869252459,-0.00264099470032676,-0.0523964283919374,-0.0138396895164813,0.0151563599521603,0.00105010267255532,0.00772908175195044,-2.56325805567555e-15,6.36168921224712e-16,3.4363063647381e-15,8.36807163347145e-16
"MoRSEE26",0.126701331635075,-0.0385742043706408,-0.0369669265436242,0.0498442466619044,-0.0979652250180395,-0.127094178133014,0.0697738694719242,-0.0650387591676293,0.119895833884388,-0.0512739613868889,0.0585636060335557,0.125552200555157,0.0435116880295157,-0.0454325229789104,-0.00316126712331042,-0.128726324166154,-0.00431977734011741,0.029024056272051,0.0861982358868974,0.071053593336984,0.0974585755093009,0.00539303234165871,-0.0179332179446585,0.1181042139827,-0.151367525751626,0.0456043642035983,0.0404256091709723,0.00478511149325804,-0.0837041986956113,0.131482755732935,0.0103400039785192,0.182805453071158,-0.0725002895839962,-0.11641403985951,-0.0109197117536448,-0.0673509057562766,0.0816345764846089,0.0725315733349331,-0.158474363660606,-0.187996440100599,-0.0957971541335003,0.0208520690041879,0.0089522407689542,0.0265404643017511,-0.0259692841494386,-0.105535805312076,-0.0348793108658892,0.0235266695979789,0.0562879195232933,-0.0273511989183967,-0.0379011706341969,-0.219690363232507,0.0936616401805604,0.0277193340848838,0.0226403779650286,0.0647861027173984,0.102109213908442,-0.114681838570778,-0.016890968946248,0.0328203077704026,-0.0172435917228246,0.0250349456708586,-0.0515894992868667,0.0018693265953089,0.0226065636350907,-0.122470105960094,0.0367739360047707,-0.107466038706701,-0.0594205867673607,-0.0445516668405085,0.0130457587973005,-0.108048262618263,-0.0365342695261883,0.154110939967824,-0.171105333680609,0.00893459656240018,0.00662341755391234,-0.0914710926713393,0.0193957313380701,-0.0488693728800612,0.111834567647595,0.0124164428460736,0.0128685002176634,-0.0586758100054036,0.146956602598437,0.0280266057926333,-0.145634185263269,-0.00560696227685573,-0.0374582486038438,0.167320064971008,-0.045382493312944,0.0342024496697153,0.203111127590126,-0.151949177563279,0.21676101564696,-0.168464804598056,0.287318444532411,-0.0210554869445003,-0.145510122011295,-0.039279309978193,0.293729914271591,0.0691592079359014,-0.0188918493478962,0.0503792458573954,-0.052771663244411,-0.0256851189821755,0.0263233251129779,-0.0249738619566136,-0.022380449087739,0.0127248720321407,-0.0203426999283504,-0.00869716603243221,-2.33218306529143e-16,-1.38477995798228e-15,-2.47545047232715e-15,-5.24319406523728e-16
