"","Smax37","Chiv6ch","bcutm9","ndonr","S9","mChi1","Sfinger16","QCmax","Arto","GATSe7","GATSe5","MATSm8","MATSm5","MATSm6","MATSm7","MATSm1","MATSm2","MATSm3","nnitro","MRVSA9","MRVSA5","MRVSA4","Qmax","Smax11","Smax16","Smax18","PEOEVSA12","PEOEVSA11","QCmin","Smin11","Sfinger24","Rnc","MATSm4","Smax8","slogPVSA11","LDI","LogP","EstateVSA4","EstateVSA7","EstateVSA1","EstateVSA3","S12","S16","GATSm2","GATSm3","GATSm1","GATSm4","QHmax","bcutp1","PEOEVSA2","PEOEVSA0","PEOEVSA7","PEOEVSA6","PEOEVSA5","PEOEVSA9","PEOEVSA8","slogPVSA2","slogPVSA0","slogPVSA4","EstateVSA8","AWeight","Hy","QHss","UI","VSAEstate9","Mnc","QOss","J","QHmin","IC0","Smin37","nhyd","petitjeant","QOmax","Smin16","Smin8","Geto","Smax35","Smax33","bcutv9","QNmin","bcutv1","SPP","Smax34","GATSp5","GATSp4","GATSp7","GATSp6","GATSp3","GATSp2","GATSp8","bcutm1","SIC5","MATSv2","MATSv5","SIC0","PC6","S7","MATSe4","MATSe6","MATSe3","naccr","S34","Smin23","Sfinger12","ATSm5","kappa3","TPSA","Sfinger53","SIC6","GATSe8","GATSe6","GATSe4","Smax12","Smax15","Smax6","Chi8","CIC1","Mpc","IC2","IC4","GATSp1","Chiv1","SIC3","MATSe7","MATSe1","MATSe8","Chiv3c","bcutv8","Platt"
"IC0",-0.0998288009760987,-0.0875754354225127,0.151679773666833,-0.0887190863367116,-0.121767905842844,0.0678014660486799,0.0789985333537025,-0.0712994992463066,-0.0442307092004249,0.00408238930725435,-0.00908304337546254,0.0159166878722014,0.0488491888064204,-0.0303810725590472,-0.00771293209526198,-0.0528600680367196,0.0735242709236938,-0.106357617015147,0.0535376294564197,0.00537306170431942,0.0458446627565362,-0.0306697504454753,-0.118747324095035,0.129947556775321,-0.034555874456809,0.0154089974444792,-0.0242690613596593,-0.0631538929504538,-0.0683289888219293,0.0141892092329251,0.105692735385577,-0.0217634134128172,0.0247890090327848,0.0708346939747591,-0.00829098878858161,-0.0151705777479471,-0.0845521386157568,0.00226836341942728,0.148617392754558,-0.0741240971718937,-0.0798794394835602,-0.00201167114251884,0.0243942946566896,0.0405741128023273,-0.0502602339063412,0.0366020140898451,-0.0142089176036512,-0.0859868682346253,-0.0251291473443043,0.0778271886714818,0.0633418763407421,0.105227415184407,0.0216049143206343,-0.126180091802666,0.0256181540658779,0.0354146144673093,-0.0136167726816148,-0.0494934326872804,0.0172261918124858,0.0676318817731265,0.178338103653708,-0.0054707764732653,0.094373074520769,-0.0467701419745114,-0.0888317421681145,-0.000539079891381248,0.0296689373494044,0.0530946571546771,-0.0132686194827229,0.0496625778856496,0.047182511924488,-0.0862325806444669,0.054821081631974,0.0859979636998903,0.016580131316223,0.0346009722699543,-0.0861209290587547,-0.0678884370356976,-0.0750399600028838,0.0411858337490562,-0.0398263965816014,0.0972607066934881,0.02627655890428,0.0103255811975057,-0.0153617743565041,-0.0232866983753832,0.0262444627778132,-0.0928223461575049,-0.122526125415793,0.0265078845460976,0.0485959071475724,-0.0409939916006939,-0.0201576907830479,0.0607671624505853,0.0394599120885189,-0.00283082535995585,-0.135438228492019,-0.0493456085850244,0.0698558564907063,-0.00476237488394099,0.0836152194798199,-0.0545905407295164,-0.0358851878908928,0.00741808920858659,-0.00671188559684594,-0.105906179012712,0.0447083480187508,-0.0230678018182799,0.043578452392944,-0.0486981914976748,0.00147690620793884,-0.000157850695923707,0.0135839696467299,-0.0458714296824135,0.0601839710754874,0.0415444105142279,0.0093522709039932,0.0670963202276671,0.0276363701862179,0.0465359618699234,0.0718019077788754,-0.208488937589005,-0.117323602482951,-0.246097957223239,0.0892880314483071,-0.0240139143584326,-0.0664853367667712,-0.61170028174665,0.0453354732524651,0.000978602714388241
"Smin37",-0.120755047983439,0.0878942899504701,-0.00191561731173891,0.113070669934398,0.0123052612823191,0.0596005842706092,-0.0597865654895596,0.0289625693920306,-0.0247582281158629,-0.0754497690699033,0.0693519245188267,0.00152851506533738,0.103472039449025,-0.00694534520153727,0.0115428166562566,0.0572384353635608,0.0411415798059577,0.087924483271128,-0.118051111999335,-0.01980638821869,0.0084314104288984,-0.0408471596138322,0.0540971194832783,0.116432984386414,-0.0475781317123876,-0.0444436861826783,0.101472677065819,-0.0552987716574471,0.0725989792755291,-0.0518465699504113,0.0937993102364089,-0.159424024847743,-0.0518451861423442,-0.0239847815442775,0.0659817621344791,0.124713021615218,-0.135834577822727,-0.166356111595373,0.0332794967001494,-0.426595382943535,0.00804087448018605,0.125475243086614,0.0770033650512689,0.211947172747361,-0.138875869934731,0.0983336591487029,-0.137935264613804,-0.202637326458579,-0.00224750710587308,0.0938245016015775,0.116789833704937,-0.091921369775398,0.123025601713897,0.0532976770450132,0.0312409783950938,0.114972889563935,-0.0214088194342389,0.0643717939452686,-0.0190876446658242,-0.151659034653258,-0.103477910519605,-0.166095229348429,-0.11173732931069,0.0187757897554209,0.0269900497768185,0.0315982313645006,-0.012602448064419,-0.0248126011007438,-0.0847002420401519,0.0486243646449942,-0.0176780289495885,0.0981104678320792,-0.148021745558436,0.0594456110831853,-0.0613484349824029,-0.0108530237027704,0.0978367279775934,0.0560231254521549,0.0184245148124284,0.00615475968605102,-0.0217154191245291,-0.0975505629981187,-0.178939733331684,-0.0187990633091643,-0.0158757162835395,0.0381360210192333,-0.180996518609375,-0.0253284753673589,-0.0100500153991499,0.091087988840819,0.0373840885085508,0.0700408050757156,-0.0838422472601298,0.00260543621222294,-0.106630990319287,0.0193182818719436,-0.10916232413734,0.124289385739489,-0.193368579203604,-0.0244975459905121,0.0464156953110549,-0.0392082505214011,-0.030585158577812,0.0364804690172904,-0.0167681272640227,-0.0843624112157684,-0.067465121998415,-0.00127348927592637,-0.0338171975133693,0.030242024768099,-0.0363166019048694,0.0448744021320714,-0.0760725885455963,0.0491667178547654,-0.0260680808810463,-0.0400130576686519,-0.0442359304628033,0.0160661512887904,0.00198344991231914,-0.0366668146412882,-0.0145588608736777,-0.00584717924693054,-0.0142960989482204,-0.00188185555037973,0.00386777369504706,-0.030198764451631,0.00728572568109495,0.00270720038862971,-0.00160653331975279,0.00409279287526042
"nhyd",-0.144478289112793,0.0593850160229972,-0.0332586813526516,-0.209219077166298,0.0575225427038976,0.0774682189066312,0.0240608139478336,0.0731164344462128,-0.105145986251137,0.0308741057104568,0.00746977495685202,-0.00224982791220215,0.00114971943919364,-0.000435731674375655,0.00387844870214322,0.0165483805749027,0.00434468088578595,0.00146707813010741,0.00576566723493892,0.0104804362315122,-0.0190367610743273,0.0343449764140345,0.00172470425942203,0.00754907393529025,-0.0286492484533147,-0.0265561422384648,-0.0417399109015429,0.000589038608655033,-0.0283298480596084,-0.00132061029673605,0.0731396897288736,-0.00696870618389448,-0.0234844073653222,0.0136603385015827,0.0303062856022698,-9.36974807875463e-05,0.0172424934656554,0.0340426368095927,-0.0342780403180424,0.0565020875874323,0.0308822952639474,-0.0199063107502737,0.0706967045756892,-0.0231266771653779,-0.0019661315029447,-0.0432510964350708,-0.0349502729189744,0.0129054785054899,0.00444184940711519,0.036468792490051,-0.0210068492441908,0.0932664934800116,0.0888437720540745,0.0111560866345087,0.0345616530317994,0.0386745431357867,-0.0180642590200249,0.0390984857231729,-0.0821565516440642,-0.126773878985973,0.0395925261573256,0.00325041536821624,-0.0134264733650874,-0.0100046384904859,0.0550140709536155,-0.0423396674534863,-0.0304909653281398,-0.0438601113536377,0.0134952843146862,-0.0643165827641326,0.0253748416465356,-0.0455658339890546,-0.0702754576734969,0.118169265646996,-0.0403420833384516,-0.00772306385661061,0.0319952525091079,0.00849550817108391,-0.0667993817920837,-0.0322044967152502,-0.000813468991144754,0.095441770172429,0.0365907620763574,-0.0113759883115481,0.0424469394394931,-0.00548648863768231,0.0301288402748129,0.0521910039925457,-0.0154199416348256,-0.105780905238857,-0.00923446229952651,-0.0479291241475953,0.00975551626029265,0.037190048594703,0.0712536377048903,-0.0797510388432097,-0.00237200357319445,0.0686468854665404,-0.0803022187045231,0.0404306676021575,-0.0114805383354772,-0.0281910661898394,0.0451689935241213,-0.0494912329277098,0.0945834930094339,0.0151861746016786,0.017775723825517,0.0172960304719484,0.0728481903918699,-0.00145584764300192,-0.0742765219652457,-0.0400828462795848,0.0155089005829899,0.0229566592363512,-0.0567133466637834,-0.0737274438370838,-0.154503619585879,-0.107185440053963,0.100098384421959,-0.00816879203744914,-0.0673414799771311,-0.0560234826865157,-0.445929852736579,0.320784443508357,0.220542615264479,0.217072272914538,-0.103787322548527,0.0601217012522174,0.449649292264995,0.157477836698726
"petitjeant",-0.0507209696784091,0.0482176201813087,0.00871095212881775,-0.0259797783541618,-0.058514025450504,-0.0265113372612114,-0.032138187273544,0.0611539832902699,0.0105421141122679,0.0444685399292413,0.0187722773329549,0.0606210096202996,-0.0280473919632627,-0.0833954763282437,0.0215841992893319,0.0217659814400697,-0.00907974634365464,-0.0873936954902487,0.0474490934881544,-0.0197914094027039,0.0245787162982862,-0.0597614880776467,-0.30140663489915,-0.111250688506237,0.172279646774252,0.251754834948302,-0.0151364411528245,0.684461078112517,-0.0416793736361854,0.132221659978369,-0.0351266265070727,-0.120189404376232,0.198674521939564,0.194027764850937,-0.0325609303941029,0.266392346501497,-0.0629963329521215,-0.076879674806274,-0.145533234445383,-0.0677243571319117,0.0570023667145059,-0.0915869357438678,-0.0631650703795414,0.034481931590486,-0.0208232306823569,0.0483807365811849,-0.0846869281356996,-0.062811812710616,-0.0226466370887051,-0.00616126895959921,-0.0778261374158706,0.0225065842798223,-0.0257485923269189,0.0350004655557767,-0.00420804739607906,0.0682972900054448,-0.00651115448325673,-0.0280626083487878,-0.0112704139771746,-0.0426535886759573,0.00558859452976402,0.0350171509122882,0.0410813662035236,0.0571136538171842,-0.0116220616408613,0.0402017247877461,-0.018137997104649,0.0237200965113666,-0.0279365320331651,0.02551896580577,0.038844549080131,0.00498405143812636,0.0258289832716821,0.00895604335239556,-0.0121070516509247,0.00092402818635098,0.0168141561371844,0.00747576962866808,0.0054576373046035,-0.0323422794758408,0.0138426432084883,0.00184161311790128,0.00355189262968759,-0.0187199753512712,-0.0111118701960933,-0.0379006054009189,-0.00398673481850454,0.0202238838488592,-0.00347066671202018,-0.00431121407254595,0.00198769529787654,0.00234895143530195,-0.000310192809715988,-0.00657781429154371,-0.00348375202456405,0.0120944910207252,-0.00118912801692355,0.0190233219050807,-0.019498301147691,-0.0136460383205659,0.000254977789666566,-0.00612285817909389,-0.00589917174031984,0.00872962991330858,0.0115846260309247,-0.00510615097734608,-0.0165119133931166,0.000295552609143088,-0.00574481411668509,0.0178322853704305,-0.00887684994562266,-0.001117055536613,-0.00435792008344145,0.00206801135865593,-0.030880153585662,0.0590615789316634,-0.0239027476325679,0.00236823718469109,3.46266493380253e-05,-0.0158044447274863,0.00518412298674242,0.00498192792403276,0.00359292618777505,0.00244283355163444,-0.0011130981836695,0.00161820714773798,-0.000403127434326107,-0.0041638381689471,0.00231247974122462,-0.0044167456067656
"QOmax",0.0140213430042233,0.011589508982715,-0.162123062681892,0.0471277856658583,-0.0143097088900754,0.00689073477975575,0.110588112348663,-0.0711915657555648,-0.0745259516823824,0.080935260455048,0.0543552780749551,-0.0116414581060814,0.00619474167236456,0.03282763081365,0.0364886937243739,-0.0092600074169205,0.0285133985820465,-0.151876683525749,-0.048452716927001,0.125161750875736,-0.100951218791404,0.210845763055685,0.0457187451608625,0.0569403947904166,-0.136374400606003,-0.0436993591520889,0.0263732212800073,-0.0220808674938022,0.112841921958184,0.0113256719213808,-0.109208353120489,0.215929296180358,-0.0134223595937729,-0.0721948547458554,-0.296224991300252,-0.00561619255082669,-0.243054611615637,0.0225057478134557,-0.487799690325224,-0.139346573481621,0.100921809072396,-0.147786806443282,0.102523229462719,-0.0269222043695366,-0.0835648809007616,0.024066006207731,0.0149823760751329,0.102584324406149,-0.0587928162360278,-0.110629571345839,-0.0239208143811906,0.0283497598819657,-0.213952077602509,-0.129315167995311,0.133475922618336,0.146866965159221,0.0157768664309025,0.121834890477811,0.0659205365182757,-0.0809558068268147,0.0337741096364876,-0.148705616638478,-0.0330305076878732,0.0935676946563832,-0.0821284772082568,-0.0499733497084638,0.045796228765688,0.167327787746835,0.0123923330701825,0.0879727588208229,0.0502687197735924,-0.0735117261591916,-0.0105339903128884,0.0453603882834743,-0.0289640635475303,0.0524928597104692,-0.0302944026589058,-0.0257525869066359,0.00652265620481575,-0.0217400119615328,-0.0797002062820799,0.0491763632353936,0.0378342456859093,-0.0113816266753566,-0.0260278658279508,0.031480962941102,-0.0221030074025307,0.0421806315315664,-0.0339258491726202,0.0150905071633534,0.00775256236516616,-0.0255102446088631,-0.00149684483934393,0.000911534890780795,-0.0338109702437328,0.0151399161229132,-0.0196749868793158,0.0309427877358298,0.0158232936075399,-0.0134755366853816,0.034747433012607,-0.0358720995196416,0.0111389291592866,-0.0129740893284553,-0.00656798485629616,-0.0103603273248709,-0.0113632172809901,-0.0189162976085556,-0.00337762794081232,-0.0134793188390404,0.00690650320058498,0.0187848602427425,0.0331103356408644,-0.0169373157948692,0.00109237408385517,0.0144297779321275,0.0267366253857229,0.000650787726333048,0.00110052905834382,0.00242507719767775,-0.00986460991686034,-0.0342317747562654,-0.0120930908242364,-0.0220732302329894,0.00117961534825349,-0.0160105391253446,-0.00935728152449656,-0.00690769469135119,-0.00323012140726822,0.000617410616561934
"Smin16",0.0779711520458392,0.0443479001874619,0.00113469574406825,-0.211499573824439,-0.0299811942249201,-0.022221318205121,0.0491589793859229,-0.0393637262717542,0.0710568119227831,0.0260533865165998,-0.0322732001347126,0.0999307312306454,-0.0320382761737267,-0.21420212273261,-0.21882569258087,0.190130230112799,-0.0055403590997506,0.0932482354152956,-0.100410121034738,-0.0193309575047616,-0.0621676923059387,-0.00436705931212354,0.141424921632707,0.062095135939102,-0.0728106429340229,0.0729686028422207,-0.159539853636537,4.77357396995146e-06,-0.0740191082165258,-0.0507498817329177,0.136401340659241,0.0593786275784844,0.0239183646393621,0.118716350344131,0.0309675874364009,-0.0261283013330167,-0.0140221057511562,-0.0421010840065425,-0.0555934246467315,-0.0289802119010511,0.0190180759751858,-0.103559989892688,0.00317064589622574,-0.00653081318356174,-0.0391886429485263,0.0496170447438543,0.033765844483886,0.0034282140979499,0.0573588790250348,0.0460074502272256,0.0328528897076414,0.0853475786693055,0.0268708359557934,-0.032348716694657,0.0196080743486179,-0.0053471819794695,7.68050906092519e-05,0.0617472245585448,0.107155552610951,-0.0486391289687742,-0.0326044941352638,-0.0451351764888787,-0.0471153741156361,-0.0793610137706327,0.0979982919390889,0.112665828520846,-0.0918478057818789,0.0864966676637506,0.0135742944577777,-0.00657620528684424,0.0280734201364574,0.021368414102647,0.164592733275903,-0.0162167613322561,0.101359162933466,0.119078595018229,0.0943411316341517,0.159532861069454,-0.16335293224687,-0.0202418793228899,-0.0976130088148878,0.00526504791408392,-0.180908684249423,0.037537132102481,-0.146093684949489,-0.0249294236906568,0.167917669495107,-0.067040686297064,-0.0810264966655393,0.210006976044544,-0.138995258041979,0.0572235959616357,0.0397750390014509,-0.112643308382068,0.105186175463054,-0.00184772722775814,0.153809586273391,0.189190608409762,0.00438825008056362,0.179151765599192,0.0280243069624873,0.145052129955908,-0.0339288288662632,0.060630457354906,0.207423978021229,0.000709034337156518,0.0781472425809003,-0.00626267821598939,0.1522352079897,-0.0640398101062714,0.00314722028047854,-0.0222769414423372,-0.0976171831705189,-0.073554086080218,-0.0396865277013842,0.00487688911605633,0.0760877281866067,0.0667143510440328,0.0644040082098219,-0.0810741516248496,-0.00199776530694597,0.0266153688302675,0.107282779739454,-0.0308964870125126,0.0205135185782332,0.00571461884234972,-0.0262290069203526,0.0151966843488146,-0.0100684419433844,-0.00630912001323574
"Smin8",0.0359129595315126,-0.102957511229471,-0.0103647389340864,0.164687632403138,0.158980331884999,-0.0421840101523575,0.0740138051604216,0.109455361334279,0.00649715922338916,0.0880374296467378,0.107657277723621,0.129230319122566,-0.0113900663970658,0.170513076016995,0.0164411044808675,-0.0466086322674337,-0.113766075235859,0.140611071440199,-0.183687147329427,0.0384887751196585,0.0867130849291568,0.0355992893570389,-0.0624448677130642,0.0320938721222202,0.092180059470832,0.0328032959561562,-0.0688963219422811,0.101967134584256,-0.0581556750087133,-0.0177202853219334,-0.0383090171349672,0.0236995075980994,-0.0505115950182712,-0.100942306899391,-0.0630141587531451,-0.123456895603687,0.016318342914945,0.0160300717049412,0.115365527929624,-0.0433598361437179,0.0145981193184164,-0.0900772806624332,-0.0421951251744341,-0.0819806134305863,-0.125882452009795,0.0819825212210397,0.044728691462603,-0.0308501731545944,0.0233054122315131,0.0634118491418056,0.0692762447862587,0.0132465618333331,-0.0606121425449371,-0.1641984336113,0.0104436481091926,-0.0225295315596011,-0.0250389667080061,-0.0346458491986713,0.0769815019619497,-0.0112327223864845,-0.0134074260100231,-0.0040543126982921,0.000368584697458804,0.102546454917933,0.114724046018383,0.0574603593153604,0.0501349081388707,-0.0615258565152439,-0.013911676291077,0.0413615334630931,-0.027886660661395,0.00486846873536657,-0.0378411884988372,-0.10864525920449,-0.0500878988427752,-0.0721668881131846,-0.155929099225181,-0.0129922493502468,0.0462406550030748,-0.0304657794422172,-0.0618324514895585,0.0462419488825416,-0.156225542983833,-0.139645842347458,-0.0600745346380049,-0.000711904404378059,0.0770589625632177,-0.0546520758328774,-0.0308155009821006,-0.0343289959004503,0.106291676160889,-0.191440985117963,-0.112977532420039,0.309102220391358,0.290789272243881,0.183383604347069,0.0256078710639397,0.0181029337574653,-0.179132668141229,0.264326610009616,-0.0349449973671903,-0.033627612872566,-0.0832307426837138,-0.10983216600773,0.0976194026750145,-0.0679214382937275,-0.0227297035586127,0.0202861849738222,0.00153240519320039,-0.0254487030003754,-0.0554447509785893,-0.113427109009715,0.0915603915507103,0.0586534450672173,0.0468313716084043,-0.00275373690291017,0.0174946576486328,0.030016112662019,0.0162697082788142,-0.0349802867100555,-0.0105651361722387,0.00779996382088139,-0.00969901609121709,0.00221250789528898,-0.0158853841799656,-0.00286744350594812,0.0195859572023999,0.0115881928654562,-0.00553086078004386,0.021394606644041
"Geto",-0.176328213805085,-0.0483645281661771,-0.0148943581471524,0.0716782142241036,0.067511669572858,-0.0296225721235461,-0.0286681325415296,0.0595833433865893,0.00414019582014974,-0.0427674903053835,-0.0743581873559553,-0.0578698144786432,-0.0411211648338213,0.0275514927882987,0.00918786276679357,-0.026957004407228,-0.00365805694491404,0.027283406779378,-0.0343343648790827,0.0417693506358642,-0.0932115129970504,0.00453977227271107,0.0394730387825525,0.0499963936022558,-0.0114212096405866,0.0295293963054789,-0.0174023789949173,-0.0416109381965739,-0.0133306527360489,-0.0465710672238396,0.0837048495087037,-0.0833639618888721,-0.011530208098278,0.0691081442342714,-0.000713264710428924,0.0586268300515723,-0.0334670718455113,-0.0450638729347376,-0.0314339545969446,0.132388824619331,-0.0231197166145706,-0.0949794131880491,-0.0238737473771915,0.0983868631316604,-0.0163537513769655,-0.0392894935916023,-0.0151021518988259,0.0517407692315616,-0.0468569258574989,0.00936663336777174,-0.0114941355200653,0.0366768251721476,-0.0260551673733066,0.0679731522188726,-0.063003409242403,0.112136417805762,0.0286232113728297,-0.0051716115665813,-0.0291073486798276,0.113575880378401,0.0398485055794891,0.102182964403099,-0.0679558006347656,-0.0279201507500961,0.0641818052573296,-0.0602941961407183,0.0172008956755066,0.11846406548953,0.0143346267927435,0.0798726373954285,0.0570645771597155,-0.025377321846826,-0.080245311087556,0.0694173226265491,0.0277738144353925,-0.0194923418859538,-0.040364825534222,-0.00534933324060837,0.126338913848267,-0.00967368497771154,-0.0952227315634674,0.0775314406357251,0.0157745978901567,-0.145881688080426,-0.0111436497372025,-0.0576507957235551,-0.0248320502293606,-0.0292841605079692,0.104216258013031,0.182000953989063,0.0848252410477718,0.199651343014947,0.0777883398692121,-0.185508136672734,0.00230303111597962,0.200075517545022,0.103302045642462,-0.0133037803609285,-0.0107890212594166,0.0242870650091876,-0.0749067834980004,0.0233586957237766,-0.0414534811125472,-0.0574309645362679,0.0165834191145861,0.0203961134864293,0.0757953023309453,0.0208451744545501,-0.0618815363995526,-0.0271379307324771,-0.0995337275360211,-0.0667921209467939,0.0506083507444419,0.0835372715894227,0.240472114129608,0.0459390214474269,-0.105725320335473,0.0292624503815001,0.063938078059359,0.00492032978657775,0.124754063728046,0.0768833343959461,0.00723674446161781,0.024087543819159,-0.0284703231806628,-0.0186516406507641,0.119351668684199,-0.0637813392746536,-0.111693976109077,0.570524442084649
"Smax35",-0.04653995443222,0.0216566328619084,0.102865522417898,-0.104598110794705,-0.0513682305469563,-0.0477204948580312,0.0417454927041758,0.165549240443637,0.065925068754577,-0.233958776439687,-0.112521587225788,-0.0866217342071167,-0.0706000058743929,-0.0139979954930235,0.0476575000190034,-0.039443452156191,0.0774072126025283,0.0371597979759378,-0.0917999317748735,0.150981011690192,0.0363744754136906,-0.0630577160945713,-0.0127241118301546,-0.00880915629301453,-0.0182748528886638,0.0065141057882165,0.0147457483602994,-0.0186022316912982,0.0323749565312069,0.049203339941917,0.0228299143085534,-0.0490309401007076,0.0130105889388825,-0.173169050863233,0.0467389480997695,0.0846688090326913,0.0937967610849128,0.253317579040165,0.000273686459572087,-0.171904903247532,-0.134223170331633,-0.380429956285408,0.0224514523139195,0.106123365245016,0.133840132737179,-0.000851818416118687,0.274279146607814,-0.0458299532615588,-0.186797047904456,0.0959549937671198,-0.042321097271675,-0.013665015890363,-0.0233558294098183,-0.0232229896163543,-0.0788522151614474,0.160729762678116,-0.0821004381413857,0.160943786171926,-0.0776363211784773,0.0946784533163639,-0.149701085067893,-0.0978232911596706,0.0316001156752065,0.131227401617587,-0.0199970845915413,0.0704378599433676,-0.143153690184302,0.0741895283137085,0.0400336198720952,-0.157591543082005,-0.00538951052566069,0.142275312694029,-0.000582362699363069,-0.0646171059240522,-0.0862752310762398,0.0353355872188262,-0.0612970985737066,-0.0420014171806301,-0.11972453334099,-0.140482171166433,0.0209766199450495,0.0448172774775948,0.0143573884950135,0.0851818161881273,0.136976211624561,-0.0604207479632473,0.030364098319218,-0.0561635935607975,0.0286927667534848,0.0282561635801311,-0.0378822972623742,-0.00892077336420525,0.0291071078583295,0.0366567976918109,-0.0133953212421519,0.00319515217209927,-0.0725179427437942,-0.107662748101615,-0.00287692822402148,0.0184917739886313,0.0427211980421701,-0.0104341088159752,-0.0264593130967569,-0.0351792284220124,0.0607248478157706,0.0591860724239092,0.012909033551798,0.0351449731291143,-0.0169094002990712,0.0480791809903988,0.0177834692428292,-0.0209485269973043,0.0218679850995624,0.0198678015241733,-0.0150443922272861,-0.00146120410232749,0.0126089747176277,-0.00113765633838962,-0.0403426370190899,-0.0052339919493817,-0.0537109871140892,-0.00197053278344707,0.012073166440098,-0.0348655231803049,0.00384188655966682,-0.0168567333206198,-3.45711315273424e-05,0.0172577518299422,0.000483885996611832,0.00102701481946986
"Smax33",-0.0136451809716993,0.0232740778597805,0.109718415387297,-0.0264249621757247,0.0270491781256105,0.210345766290257,-0.257177482058456,-0.0599463876310804,-0.0325712366681887,0.0587627863788276,-0.0856350579624631,0.218147887219504,-0.0136744889436594,0.0014401657559948,-0.00446911922237331,-0.0284768683036244,-0.00466658046999808,-0.033173292535112,-0.0215900969697794,-0.018650052739642,0.0159830287423804,0.0742840444191371,0.139369820344545,-0.0204635694951452,0.0765647211749697,-0.0388375197325085,0.0386073246343398,0.053560455999262,0.0201556499564926,-0.0440452868520922,-0.0676502727486142,-0.0625190848022577,-0.00246485434744461,-0.0336010019068476,0.0686178206043913,-0.00415791395539888,0.0544526103305061,0.00167091336639787,0.0772082804972519,0.0318938370768729,0.0583184727281922,0.0251438240246935,-0.00699926757915613,-0.0330250496261475,-0.0192147443255119,-0.0120826538068168,0.0122789922229354,0.0305082822770999,0.0170826866853518,-0.0442287698349839,-0.0135728691720022,-0.0903473973154204,-0.103890029900862,0.076229521167772,0.0169927896318768,-0.0298918949835243,0.0284832549531771,-0.00550368353362123,0.0204176799310926,0.0848844721512295,0.0916984735715249,-0.158036588968441,0.0244833116284297,0.0442562027071943,0.142287757751924,0.100385708947343,0.0372805319304351,0.271899116043548,-0.19138418420804,-0.106682827197667,0.28445796899332,-0.0814191747130518,-0.0961331578168614,-0.0816406375285412,-0.146425363720498,0.0617006839213756,-0.0237737422331094,-0.151071204253952,-0.0963213251982299,-0.129042763423643,-0.0340333938715855,-0.094332955144561,0.0632277857603208,-0.0563525748046572,0.0414840350878882,0.143354449931901,-0.0535066138297586,0.0410753787944401,-0.0940554702206398,0.0177134874487825,-0.142042348224669,0.0679790106840171,0.0620324368413683,0.0725902563598934,-0.0186932866481875,-0.0501903700256421,-0.0389155918696795,0.0861583444549041,0.0712973230222663,-0.0383708559359421,-0.041342624231095,-0.0198442011024117,-0.0961022813625025,-0.0345566573146256,0.0435909143633225,-0.0626867653327851,-0.0656491379004114,0.0244229392272908,0.0740936716570757,0.0886024523401409,-0.0553500297058777,-0.170456611271623,-0.0825155539313522,0.120950043529467,0.120763323373062,0.114617694551003,0.226642632207565,-0.16969060066261,0.117059939778749,0.104588663673703,-0.0625691098645532,-0.00565786054216535,-0.0134311266706584,0.0105711490432039,-0.0286833552664202,-0.0287828859156624,-0.00379012654397915,-0.0101519746558248,0.00309814517079522,0.00518582663082244
